Name,pathway_id,pathway_label,pathway_source
Guanosine 5'-Diphosphate (Gdp),WP3348,Macroautophagy,wiki
Guanosine 5'-Diphosphate (Gdp),WP3349,TP53 Regulates Metabolic Genes,wiki
Guanosine 5'-Diphosphate (Gdp),WP3379,RHO GTPases activate formins,wiki
Guanosine 5'-Diphosphate (Gdp),WP3552,tRNA processing in the nucleus,wiki
Guanosine 5'-Diphosphate (Gdp),WP3571,Gene Silencing by RNA,wiki
Guanosine 5'-Diphosphate (Gdp),WP3578,trans-Golgi Network Vesicle Budding,wiki
Guanosine 5'-Diphosphate (Gdp),WP4042,Nucleobase catabolism,wiki
Guanosine 5'-Diphosphate (Gdp),WP4053,TBC/RABGAPs,wiki
Guanosine 5'-Diphosphate (Gdp),WP4055,E3 ubiquitin ligases ubiquitinate target proteins,wiki
Guanosine 5'-Diphosphate (Gdp),WP4059,Interconversion of nucleotide di- and triphosphates,wiki
Guanosine 5'-Diphosphate (Gdp),WP4065,Clathrin-mediated endocytosis,wiki
Guanosine 5'-Diphosphate (Gdp),WP4070,RAB GEFs exchange GTP for GDP on RABs,wiki
Guanosine 5'-Diphosphate (Gdp),WP4071,RAB geranylgeranylation,wiki
Guanosine 5'-Diphosphate (Gdp),WP4075,Carboxyterminal post-translational modifications of tubulin,wiki
Guanosine 5'-Diphosphate (Gdp),WP4084,Nucleobase biosynthesis,wiki
Guanosine 5'-Diphosphate (Gdp),WP4093,Glucose metabolism,wiki
Guanosine 5'-Diphosphate (Gdp),WP4120,Signaling by MET,wiki
Guanosine 5'-Diphosphate (Gdp),WP422,MAPK cascade,wiki
Guanosine 5'-Diphosphate (Gdp),WP4224,Purine metabolism and related disorders,wiki
Guanosine 5'-Diphosphate (Gdp),WP4236,Krebs cycle disorders,wiki
Guanosine 5'-Diphosphate (Gdp),WP4420,Class B/2 (secretin family receptors),wiki
Guanosine 5'-Diphosphate (Gdp),WP4422,G alpha (z) signaling events,wiki
Guanosine 5'-Diphosphate (Gdp),WP4426,G alpha (12/13) signaling events,wiki
Guanosine 5'-Diphosphate (Gdp),WP4430,COPII-mediated vesicle transport,wiki
Guanosine 5'-Diphosphate (Gdp),WP4431,Integrin signaling,wiki
Guanosine 5'-Diphosphate (Gdp),WP4436,Signaling by NTRK2 (TRKB),wiki
Guanosine 5'-Diphosphate (Gdp),WP4437,Signaling by PTK6,wiki
Guanosine 5'-Diphosphate (Gdp),WP4441,COPI-mediated anterograde transport,wiki
Guanosine 5'-Diphosphate (Gdp),WP4443,p75 NTR receptor-mediated signaling,wiki
Guanosine 5'-Diphosphate (Gdp),WP4452,Signaling by NTRK3 (TRKC),wiki
Guanosine 5'-Diphosphate (Gdp),WP4457,GABA receptor activation,wiki
Guanosine 5'-Diphosphate (Gdp),WP4458,Signaling by Erythropoietin,wiki
Guanosine 5'-Diphosphate (Gdp),WP4521,Glycosylation and related congenital defects,wiki
Guanosine 5'-Diphosphate (Gdp),WP4539,Synaptic signaling pathways associated with autism spectrum disorder,wiki
Guanosine 5'-Diphosphate (Gdp),WP4656,Joubert syndrome,wiki
Guanosine 5'-Diphosphate (Gdp),WP4792,Purine metabolism,wiki
Guanosine 5'-Diphosphate (Gdp),WP4928,MAPK pathway in congenital thyroid cancer,wiki
Guanosine 5'-Diphosphate (Gdp),WP4962,Airway smooth muscle cell contraction,wiki
Guanosine 5'-Diphosphate (Gdp),WP4977,Extra-nuclear estrogen signaling,wiki
Guanosine 5'-Diphosphate (Gdp),WP4997,Blood group systems biosynthesis,wiki
Guanosine 5'-Diphosphate (Gdp),WP4998,Cell recruitment (pro-inflammatory response),wiki
Guanosine 5'-Diphosphate (Gdp),WP5004,Lysine catabolism,wiki
Guanosine 5'-Diphosphate (Gdp),WP5015,Amino acids regulate mTORC1,wiki
Guanosine 5'-Diphosphate (Gdp),WP5016,FLT3 Signaling,wiki
Guanosine 5'-Diphosphate (Gdp),WP5222,2q13 copy number variation syndrome,wiki
Guanosine 5'-Diphosphate (Gdp),WP5223,2q21.1 copy number variation syndrome,wiki
Guanosine 5'-Diphosphate (Gdp),WP5366,NF1 copy number variation syndrome,wiki
Guanosine 5'-Diphosphate (Gdp),WP5406,13q12.12 copy number variation,wiki
Guanosine 5'-Diphosphate (Gdp),WP585,Interferon type I signaling pathways,wiki
Guanosine 5'-Diphosphate (Gdp),WP78,TCA cycle (aka Krebs or citric acid cycle),wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP111,Electron transport chain: OXPHOS system in mitochondria,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP1533,Vitamin B12 metabolism,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP1941,Peroxisomal beta-oxidation of tetracosanoyl-CoA,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP1946,Cori cycle,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP2485,NAD biosynthesis II (from tryptophan),wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP2533,Glycerophospholipid biosynthetic pathway,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP2766,Citric acid cycle and respiratory electron transport,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP3574,Sulfur amino acid metabolism,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP3580,Methionine de novo and salvage pathway,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP3630,"NAD metabolism, sirtuins and aging",wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP3644,NAD+ metabolism,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP3645,NAD+ biosynthetic pathways,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP4191,Caloric restriction and aging,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP43,Oxidation by cytochrome P450,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP4519,"Cerebral organic acidurias, including diseases",wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP4629,Aerobic glycolysis,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP4688,Serine metabolism,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP5044,Kynurenine pathway and links to cell senescence,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP5046,NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP5050,TCA cycle in senescence,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP5175,Disorders in ketone body synthesis,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP5219,Diet-dependent trimethylamine/trimethylamine N-oxide metabolism,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP5283,Chronic hyperglycemia impairment of neuron function,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP5345,1p36 copy number variation syndrome,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP5346,8p23.1 copy number variation syndrome,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP5405,13q12 or CRYL1 copy number variation,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP5414,IDO metabolic pathway,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP623,Oxidative phosphorylation,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP698,Glucuronidation,wiki
Nicotinamide Adenine Dinucleotide (Nad+),WP78,TCA cycle (aka Krebs or citric acid cycle),wiki
L-2-Aminoadipic Acid,map00310,Lysine degradation,kegg
L-2-Aminoadipic Acid,R-HSA-71064,Lysine catabolism,reactome
L-2-Aminoadipic Acid,WP4228,Vitamin B6-dependent and responsive disorders,wiki
L-2-Aminoadipic Acid,WP4519,"Cerebral organic acidurias, including diseases",wiki
L-2-Aminoadipic Acid,WP5004,Lysine catabolism,wiki
L-Cystathionine,map00270,Methionine Metabolism,kegg
L-Cystathionine,R-HSA-1614603,Cysteine formation from homocysteine,reactome
L-Cystathionine,R-HSA-1614635,Sulfur amino acid metabolism,reactome
L-Cystathionine,WP1533,Vitamin B12 metabolism,wiki
L-Cystathionine,WP1589,Folate-alcohol and cancer pathway hypotheses,wiki
L-Cystathionine,WP176,Folate metabolism,wiki
L-Cystathionine,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",wiki
L-Cystathionine,WP3574,Sulfur amino acid metabolism,wiki
L-Cystathionine,WP4292,Methionine metabolism leading to sulfur amino acids and related disorders,wiki
L-Cystathionine,WP4504,Cysteine and methionine catabolism,wiki
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-114516,Disinhibition of SNARE formation,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-1169091,Activation of NF-kappaB in B cells,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-1227986,Signaling by ERBB2,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-1250196,SHC1 events in ERBB2 signaling,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-1482801,Acyl chain remodelling of PS,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-1483101,Synthesis of PS,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-1483213,Synthesis of PE,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-3000471,Scavenging by Class B Receptors,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-3000480,Scavenging by Class A Receptors,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-3000497,Scavenging by Class H Receptors,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-399719,Trafficking of AMPA receptors,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-4086398,Ca2+ pathway,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-4086400,PCP/CE pathway,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-416993,Trafficking of GluR2-containing AMPA receptors,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-418597,G alpha (z) signalling events,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-5099900,WNT5A-dependent internalization of FZD4,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,R-HSA-936837,Ion transport by P-type ATPases,reactome
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,WP2533,Glycerophospholipid biosynthetic pathway,wiki
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,WP3933,Kennedy pathway from sphingolipids,wiki
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,WP4722,Glycerolipids and glycerophospholipids,wiki
Udp-N-Acetylglucosamine,map00520,Amino Sugar Metabolism,kegg
Udp-N-Acetylglucosamine,WP1887,Post-translational modification: synthesis of GPI-anchored proteins,wiki
Udp-N-Acetylglucosamine,WP1937,"Transport of vitamins, nucleosides, and related molecules",wiki
Udp-N-Acetylglucosamine,WP2786,Pre-NOTCH Expression and Processing,wiki
Udp-N-Acetylglucosamine,WP3315,O-linked glycosylation,wiki
Udp-N-Acetylglucosamine,WP3363,Sialic acid metabolism,wiki
Udp-N-Acetylglucosamine,WP5022,RIPK1-mediated regulated necrosis,wiki
Udp-N-Acetylglucosamine,WP5151,Sialylation,wiki
Udp-N-Acetylglucosamine,WP5220,Metabolic reprogramming in pancreatic cancer,wiki
7-Methylguanosine,R-HSA-429914,Deadenylation-dependent mRNA decay,reactome
7-Methylguanosine,R-HSA-429958,mRNA decay by 3' to 5' exoribonuclease,reactome
7-Methylguanosine,R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease,reactome
7-Methylguanosine,R-HSA-6790901,rRNA modification in the nucleus and cytosol,reactome
7-Methylguanosine,WP2659,Deadenylation-dependent mRNA decay,wiki
7-Methylguanosine,WP4485,Modified nucleosides derived from tRNA as urinary cancer markers,wiki
Creatine Phosphate,map00330,Arginine and proline metabolism,kegg
Creatine Phosphate,R-HSA-71288,Creatine metabolism,reactome
Creatine Phosphate,WP4584,Biomarkers for pyrimidine metabolism disorders,wiki
Creatine Phosphate,WP497,Urea cycle and metabolism of amino groups,wiki
Creatine Phosphate,WP5002,Creatine metabolism,wiki
Creatine Phosphate,WP5190,Creatine pathway,wiki
Cytidine 5'-Diphosphate Ethanolamine,R-HSA-1483213,Synthesis of PE,reactome
Cytidine 5'-Diphosphate Ethanolamine,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",wiki
Cytidine 5'-Diphosphate Ethanolamine,WP2533,Glycerophospholipid biosynthetic pathway,wiki
Cytidine 5'-Diphosphate Ethanolamine,WP3933,Kennedy pathway from sphingolipids,wiki
Cytidine 5'-Diphosphate Ethanolamine,WP4722,Glycerolipids and glycerophospholipids,wiki
L(+)-Ornithine,map00330,Arginine and proline metabolism,kegg
L(+)-Ornithine,R-HSA-351202,Metabolism of polyamines,reactome
L(+)-Ornithine,R-HSA-352230,Amino acid transport across the plasma membrane,reactome
L(+)-Ornithine,R-HSA-420499,Class C/3 (Metabotropic glutamate/pheromone receptors),reactome
L(+)-Ornithine,R-HSA-70635,Urea cycle,reactome
L(+)-Ornithine,R-HSA-71288,Creatine metabolism,reactome
L(+)-Ornithine,R-HSA-8964539,Glutamate and glutamine metabolism,reactome
L(+)-Ornithine,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",wiki
L(+)-Ornithine,WP3555,Metabolism of polyamines,wiki
L(+)-Ornithine,WP3580,Methionine de novo and salvage pathway,wiki
L(+)-Ornithine,WP3602,Metabolism overview,wiki
L(+)-Ornithine,WP4225,Pyrimidine metabolism and related diseases,wiki
L(+)-Ornithine,WP4571,Urea cycle and related diseases,wiki
L(+)-Ornithine,WP4583,Biomarkers for urea cycle disorders,wiki
L(+)-Ornithine,WP4595,Urea cycle and associated pathways,wiki
L(+)-Ornithine,WP497,Urea cycle and metabolism of amino groups,wiki
L(+)-Ornithine,WP4973,Urea cycle,wiki
L(+)-Ornithine,WP4992,Glutamate and glutamine metabolism,wiki
L(+)-Ornithine,WP5002,Creatine metabolism,wiki
L(+)-Ornithine,WP5078,T cell modulation in pancreatic cancer,wiki
L(+)-Ornithine,WP661,Glucose homeostasis,wiki
Methylimidazoleacetic Acid,map00340,Histidine metabolism,kegg
Dl-Pyroglutamic Acid,WP4518,"Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases",wiki
Putrescine,map00270,Methionine Metabolism,kegg
Putrescine,R-HSA-140179,Amine Oxidase reactions,reactome
Putrescine,R-HSA-141334,PAOs oxidise polyamines to amines,reactome
Putrescine,R-HSA-351143,Agmatine biosynthesis,reactome
Putrescine,R-HSA-351200,Interconversion of polyamines,reactome
Putrescine,R-HSA-351202,Metabolism of polyamines,reactome
Putrescine,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",wiki
Putrescine,WP3555,Metabolism of polyamines,wiki
Putrescine,WP3580,Methionine de novo and salvage pathway,wiki
Putrescine,WP4157,GABA metabolism (aka GHB),wiki
Putrescine,WP497,Urea cycle and metabolism of amino groups,wiki
Paracetamol,R-HSA-156584,Cytosolic sulfonation of small molecules,reactome
Paracetamol,R-HSA-156588,Glucuronidation,reactome
Paracetamol,R-HSA-211981,Xenobiotics,reactome
Paracetamol,R-HSA-211999,CYP2E1 reactions,reactome
Paracetamol,R-HSA-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),reactome
Paracetamol,R-HSA-9717189,Sensory perception of taste,reactome
Paracetamol,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",reactome
Paracetamol,R-HSA-9749641,Aspirin ADME,reactome
Paracetamol,R-HSA-9753281,Paracetamol ADME,reactome
Paracetamol,WP4269,Ethanol metabolism production of ROS by CYP2E1,wiki
Uridine 5'-Monophosphate,R-HSA-157579,Telomere Maintenance,reactome
Uridine 5'-Monophosphate,R-HSA-1638074,Keratan sulfate/keratin metabolism,reactome
Uridine 5'-Monophosphate,R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,reactome
Uridine 5'-Monophosphate,R-HSA-174414,Processive synthesis on the C-strand of the telomere,reactome
Uridine 5'-Monophosphate,R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis,reactome
Uridine 5'-Monophosphate,R-HSA-174437,Removal of the Flap Intermediate from the C-strand,reactome
Uridine 5'-Monophosphate,R-HSA-180786,Extension of Telomeres,reactome
Uridine 5'-Monophosphate,R-HSA-2022854,Keratan sulfate biosynthesis,reactome
Uridine 5'-Monophosphate,R-HSA-2022928,HS-GAG biosynthesis,reactome
Uridine 5'-Monophosphate,R-HSA-3322077,Glycogen synthesis,reactome
Uridine 5'-Monophosphate,R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",reactome
Uridine 5'-Monophosphate,R-HSA-429914,Deadenylation-dependent mRNA decay,reactome
Uridine 5'-Monophosphate,R-HSA-429958,mRNA decay by 3' to 5' exoribonuclease,reactome
Uridine 5'-Monophosphate,R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease,reactome
Uridine 5'-Monophosphate,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,reactome
Uridine 5'-Monophosphate,R-HSA-480985,Synthesis of dolichyl-phosphate-glucose,reactome
Uridine 5'-Monophosphate,R-HSA-499943,Interconversion of nucleotide di- and triphosphates,reactome
Uridine 5'-Monophosphate,R-HSA-500753,Pyrimidine biosynthesis,reactome
Uridine 5'-Monophosphate,R-HSA-69166,Removal of the Flap Intermediate,reactome
Uridine 5'-Monophosphate,R-HSA-69183,Processive synthesis on the lagging strand,reactome
Uridine 5'-Monophosphate,R-HSA-69186,Lagging Strand Synthesis,reactome
Uridine 5'-Monophosphate,R-HSA-69190,DNA strand elongation,reactome
Uridine 5'-Monophosphate,R-HSA-69239,Synthesis of DNA,reactome
Uridine 5'-Monophosphate,R-HSA-727802,Transport of nucleotide sugars,reactome
Uridine 5'-Monophosphate,R-HSA-73614,Pyrimidine salvage,reactome
Uridine 5'-Monophosphate,R-HSA-73621,Pyrimidine catabolism,reactome
Uridine 5'-Monophosphate,R-HSA-73886,Chromosome Maintenance,reactome
Uridine 5'-Monophosphate,R-HSA-8850843,Phosphate bond hydrolysis by NTPDase proteins,reactome
Uridine 5'-Monophosphate,R-HSA-8956319,Nucleotide catabolism,reactome
Uridine 5'-Monophosphate,R-HSA-8956320,Nucleotide biosynthesis,reactome
Uridine 5'-Monophosphate,R-HSA-8956321,Nucleotide salvage,reactome
Uridine 5'-Monophosphate,R-HSA-8982491,Glycogen metabolism,reactome
Uridine 5'-Monophosphate,R-HSA-9660826,Purinergic signaling in leishmaniasis infection,reactome
Uridine 5'-Monophosphate,R-HSA-9664424,Cell recruitment (pro-inflammatory response),reactome
Uridine 5'-Monophosphate,WP1925,Synthesis of DNA,wiki
Uridine 5'-Monophosphate,WP1928,Telomere Maintenance,wiki
Uridine 5'-Monophosphate,WP1937,"Transport of vitamins, nucleosides, and related molecules",wiki
Uridine 5'-Monophosphate,WP2659,Deadenylation-dependent mRNA decay,wiki
Uridine 5'-Monophosphate,WP4022,Pyrimidine metabolism,wiki
Uridine 5'-Monophosphate,WP4042,Nucleobase catabolism,wiki
Uridine 5'-Monophosphate,WP4059,Interconversion of nucleotide di- and triphosphates,wiki
Uridine 5'-Monophosphate,WP4072,Glycogen metabolism,wiki
Uridine 5'-Monophosphate,WP4082,Nucleotide salvage,wiki
Uridine 5'-Monophosphate,WP4084,Nucleobase biosynthesis,wiki
Uridine 5'-Monophosphate,WP4225,Pyrimidine metabolism and related diseases,wiki
Uridine 5'-Monophosphate,WP4584,Biomarkers for pyrimidine metabolism disorders,wiki
Uridine 5'-Monophosphate,WP4595,Urea cycle and associated pathways,wiki
Uridine 5'-Monophosphate,WP4784,Proteoglycan biosynthesis,wiki
Uridine 5'-Monophosphate,WP4998,Cell recruitment (pro-inflammatory response),wiki
Uridine,R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",reactome
Uridine,R-HSA-5619063,Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS),reactome
Uridine,R-HSA-73614,Pyrimidine salvage,reactome
Uridine,R-HSA-73621,Pyrimidine catabolism,reactome
Uridine,R-HSA-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,reactome
Uridine,R-HSA-8956319,Nucleotide catabolism,reactome
Uridine,R-HSA-8956321,Nucleotide salvage,reactome
Uridine,WP1937,"Transport of vitamins, nucleosides, and related molecules",wiki
Uridine,WP4022,Pyrimidine metabolism,wiki
Uridine,WP4042,Nucleobase catabolism,wiki
Uridine,WP4082,Nucleotide salvage,wiki
Uridine,WP4225,Pyrimidine metabolism and related diseases,wiki
Uridine,WP4485,Modified nucleosides derived from tRNA as urinary cancer markers,wiki
Uridine,WP4584,Biomarkers for pyrimidine metabolism disorders,wiki
Uridine,WP4595,Urea cycle and associated pathways,wiki
Uridine,WP5408,15q25 copy number variation,wiki
L-Gln,map00250,"Alanine, aspartate and glutamate metabolism",kegg
L-Gln,map00330,Arginine and proline metabolism,kegg
L-Gln,map00360,Phenylalanine and Tyrosine Metabolism,kegg
L-Gln,map00520,Amino Sugar Metabolism,kegg
L-Gln,map00760,Nicotinate and nicotinamide metabolism,kegg
L-Gln,map00910,Nitrogen metabolism,kegg
L-Gln,R-HSA-112310,Neurotransmitter release cycle,reactome
L-Gln,R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,reactome
L-Gln,R-HSA-156587,Amino Acid conjugation,reactome
L-Gln,R-HSA-159424,Conjugation of carboxylic acids,reactome
L-Gln,R-HSA-177162,Conjugation of phenylacetate with glutamine,reactome
L-Gln,R-HSA-196807,Nicotinate metabolism,reactome
L-Gln,R-HSA-210455,Astrocytic Glutamate-Glutamine Uptake And Metabolism,reactome
L-Gln,R-HSA-210500,Glutamate Neurotransmitter Release Cycle,reactome
L-Gln,R-HSA-352230,Amino acid transport across the plasma membrane,reactome
L-Gln,R-HSA-379716,Cytosolic tRNA aminoacylation,reactome
L-Gln,R-HSA-379724,tRNA Aminoacylation,reactome
L-Gln,R-HSA-379726,Mitochondrial tRNA aminoacylation,reactome
L-Gln,R-HSA-442660,Na+/Cl- dependent neurotransmitter transporters,reactome
L-Gln,R-HSA-446210,Synthesis of UDP-N-acetyl-glucosamine,reactome
L-Gln,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,reactome
L-Gln,R-HSA-499943,Interconversion of nucleotide di- and triphosphates,reactome
L-Gln,R-HSA-500753,Pyrimidine biosynthesis,reactome
L-Gln,R-HSA-5609975,Diseases associated with glycosylation precursor biosynthesis,reactome
L-Gln,R-HSA-5619044,Defective SLC6A19 causes Hartnup disorder (HND),reactome
L-Gln,R-HSA-5628897,TP53 Regulates Metabolic Genes,reactome
