gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
ETV4,0.28868941142401827,15.917815170202685,1.011468957984737,0.31594399570859727,0.6594754542420264,-4.596612337525395,IPC-EN,combined
FGF1,0.002352438651768501,15.552012022412171,0.007678780822177094,0.9938993218435216,0.9938993218435216,-4.640147756361227,IPC-EN,combined
H2BC8,0.11708335337697255,17.315279504406792,0.5350413540874673,0.5946427752880816,0.6793386265969833,-4.654670231979979,IPC-EN,combined
LMO2,0.30343654910145257,16.757966064719422,1.0234295537036118,0.3103048358663109,0.6594754542420264,-4.596607254588235,IPC-EN,combined
PCDHA13,0.2466308950113321,16.189509712179955,0.8279542136204705,0.41105062187425223,0.6594754542420264,-4.617104073861735,IPC-EN,combined
PPP1R1B,0.32687681807237334,15.394681805298704,1.1698960240409069,0.24677187078515986,0.6594754542420264,-4.578708178914336,IPC-EN,combined
RPH3A,0.1327997809313038,16.113607375893242,0.4831108268945591,0.6308144389829131,0.6793386265969833,-4.642431166926369,IPC-EN,combined
SCGN,0.3331876414922868,15.901334712048834,1.1122708697292711,0.27055709167111053,0.6594754542420264,-4.585954475701942,IPC-EN,combined
SLC13A4,-0.28623705481928985,17.90118627636696,-1.2493904537844112,0.21648219699205853,0.6594754542420264,-4.559539388049452,IPC-EN,combined
SOX21,-0.20995017206504057,15.909005021605427,-0.8052104008883623,0.4239485062984455,0.6594754542420264,-4.618374575819108,IPC-EN,combined
ST8SIA6,-0.6140001344075962,15.502033128159857,-1.9566370822455654,0.05515333025544813,0.6594754542420264,-4.479536365139185,IPC-EN,combined
TAC3,-0.32740933462813004,15.102731544270878,-0.9810578841767852,0.330591223204325,0.6594754542420264,-4.598851466702305,IPC-EN,combined
VGF,-0.23217222364913534,15.030687794238098,-0.6965282240597693,0.48884767907728865,0.6793386265969833,-4.618932766483566,IPC-EN,combined
