Name,Compound.ID_Batch1,Compound.ID_Batch2,Sample10,Sample19,Sample32,Sample35,Sample01,Sample08,Sample09,Sample20,Sample02,Sample03,Sample04,Sample06,Sample07,Sample13,Sample15,Sample17,Sample18,Sample21,Sample23,Sample24,Sample26,Sample31,Sample33,Sample37,Sample40,Sample41,Sample42,Sample43,Sample46,Sample47,Sample49,Sample50,Detected_Batch1,Detected_Batch2,Detected_Both
ERYTHRITOL,NA,Amide-Neg-000519,NA,NA,NA,NA,NA,NA,NA,NA,319284.944327686,350603.776717193,327278.283321338,620984.403414924,299207.237884073,297685.031509901,372188.93483102,599522.15190069,762851.868524185,433075.378765408,598649.922758242,312881.073791455,420722.884889389,468410.383211433,317870.101997011,347666.107436509,528936.419248348,528825.317421328,704423.879222463,765060.18158036,371326.662848036,335428.761326071,445347.363006972,523200.994298022,FALSE,TRUE,FALSE
Ethyl 1-piperazinecarboxylate,NA,Amide-Pos-000272,NA,NA,NA,NA,NA,NA,NA,NA,5084212.96713704,5556074.10221629,5540476.83839495,5632743.82046018,4851998.28091538,5583379.17882469,5806964.35403767,6374133.5595723,5689693.48367573,4965765.18042205,5818642.98947469,5902181.91163839,5281995.35473912,4446599.88111301,7015106.07683574,4152495.39851298,5423081.64349711,4835145.55403921,4554863.79750405,5640103.98734938,5151539.32575303,5217900.48159171,6255850.6251035,6758202.47465103,FALSE,TRUE,FALSE
Ethyl D-allothreoninate,NA,C18-Pos-000139,NA,NA,NA,NA,NA,NA,NA,NA,5348517.52007319,897667.85678652,5662547.64918379,6634177.04242714,5329926.26864078,12909835.195542,10230740.8247482,3693213.38878998,NA,6913411.44250976,11885241.5457626,5905549.9040732,6851337.00013136,NA,8177945.10718337,11821053.7960331,4301466.75918883,NA,NA,6027159.15366857,NA,6618124.1445018,9335471.34900578,1355718.96576958,FALSE,TRUE,FALSE
Ethyldiethanolamine,NA,Amide-Pos-000349,NA,NA,NA,NA,NA,NA,NA,NA,1714807.8768062,1758823.87794199,677199.158983742,796771.359508811,1188506.03712154,1439429.99320539,1212839.44534371,568945.08059312,766561.703944506,592323.059418253,2016741.50576255,2849435.25009154,1070893.36327086,512070.335126324,723537.498895708,1874071.89819443,693321.963841712,1008018.7236683,1697411.75772339,3635050.04120266,1978021.86155095,872951.3660006,1809438.55350967,1056571.11910251,FALSE,TRUE,FALSE
Ethylmalonic acid,NA,Amide-Neg-000537,NA,NA,NA,NA,NA,NA,NA,NA,256120.551809394,267324.358547036,248703.319017331,NA,620421.592860169,269105.984529173,333040.919412268,NA,NA,320083.059096171,NA,NA,368975.235623426,648891.38175539,369456.568324645,154406.057682231,154757.508402271,310901.017373732,433396.651140498,613633.3067697,233528.508715632,179004.636102442,285382.043476243,278123.996043015,FALSE,TRUE,FALSE
Ethylmorphine,NA,C8-Pos-000636,NA,NA,NA,NA,NA,NA,NA,NA,86000.7156697472,95006.1399763501,21654.8647988882,74089.7487761183,74740.5159559853,38557.5849175827,222698.50514769,122891.110187208,383557.948488842,50505.9853028153,107573.086960331,146374.638074034,58433.7295487644,47800.9187153672,80632.5064059731,44821.7146123699,85911.2169951274,58121.2914485941,256008.311751477,63064.2654449278,124472.521795659,65582.1142229243,117596.862986435,84496.0737222623,FALSE,TRUE,FALSE
FAHFA 11:0/7:0,NA,C8-Neg-000200,NA,NA,NA,NA,NA,NA,NA,NA,190187.957433413,358296.596489754,346679.057484902,254138.923725452,245938.476005727,321544.788453144,256838.404893473,283133.657095822,274896.896506702,175353.438901515,198199.680578419,300120.704741692,256305.453971381,237582.167316599,298027.730047563,235993.639936767,285202.810129592,248072.553476569,273734.242030246,292135.017027781,258528.332498773,264677.185235471,276840.70288126,303226.155673514,FALSE,TRUE,FALSE
FUMARATE,NA,Amide-Neg-000513,NA,NA,NA,NA,NA,NA,NA,NA,350129.938526133,486787.091592305,375873.587177856,455247.389869171,517653.592550772,541319.092327295,613603.85627538,639139.013431334,580221.970831975,547477.156749307,297017.999337533,522686.192409706,368677.698837439,785926.71784829,542238.328955426,406028.0996429,558250.043729614,603044.523835408,796483.893422967,652123.456588665,515347.776063394,487586.123045293,575125.929575004,247631.851709398,FALSE,TRUE,FALSE
Friedelin,NA,C8-Pos-000667,NA,NA,NA,NA,NA,NA,NA,NA,183303.800430477,142864.198474187,178710.325776921,248049.69598,116832.044365384,71408.1542309521,148196.535976403,126439.706129785,146030.823550197,244434.678210424,184644.419103718,139074.553367988,155161.69514969,121775.219858574,193484.79701097,197036.073071137,164547.296553993,156935.785035053,170584.032034558,159115.754223916,149702.190721844,171509.342815199,NA,241701.785671304,FALSE,TRUE,FALSE
Fumagillol,NA,C8-Pos-000582,NA,NA,NA,NA,NA,NA,NA,NA,522482.71163519,287528.270496577,462977.798908579,328623.963767559,211827.931653893,248403.507744213,473060.133643393,92877.3958695327,NA,487287.657347319,507291.692618117,324745.207373404,556366.222160416,373278.137443199,210482.260994171,483914.972831315,435638.052837415,614211.840189103,473366.09874523,470128.940726022,416219.337213996,476841.916132108,504520.538314061,600419.880524045,FALSE,TRUE,FALSE
Gabapentin,NA,Amide-Pos-000443,NA,NA,NA,NA,NA,NA,NA,NA,1260683.23084244,1233649.8192788,805700.259199002,892072.641983081,1417085.41545403,575940.355440107,1275326.11293445,445507.809244791,503639.061158768,78988.8232194992,NA,198678.781358997,90239.1717555628,112786.712517196,828003.449047876,209613.500429215,590188.392674036,918783.980038918,1601900.66481453,246891.924334391,575249.464242799,460735.276879424,1266784.76491032,755038.326900625,FALSE,TRUE,FALSE
Glucose 1-phosphate,NA,C18-Pos-000122,NA,NA,NA,NA,NA,NA,NA,NA,3807866.15928646,6635775.42390845,9379651.29778815,6729210.17947649,8043638.23065014,12077014.5198236,16630454.1414986,5405025.8195883,2667359.22416862,4400025.39872296,8279932.0345013,4295279.14433673,6033902.44637275,3276633.2455259,NA,5815045.52438419,9281497.40504395,8115259.66652246,2627688.70598404,5587095.43705079,8626503.04384086,10887170.0269703,8594684.89906129,10883252.3539823,FALSE,TRUE,FALSE
"Glutathione, oxidized",NA,C18-Pos-000013,NA,NA,NA,NA,NA,NA,NA,NA,130378013.689785,132115341.374487,99076557.9751586,NA,44933354.2480274,102442133.943149,91672884.8425908,NA,97244649.5651435,80358386.3453499,133883557.547828,202046532.815103,86273744.5012425,257371665.834496,NA,73637499.7228511,118259804.627117,116819074.460373,13029141.0863707,231665320.43482,116788216.415197,87961111.4411935,152620016.528325,120707859.329709,FALSE,TRUE,FALSE
Glutathionesulfonic acid,NA,Amide-Pos-000524,NA,NA,NA,NA,NA,NA,NA,NA,196447.123143804,270964.782878718,72176.2925732036,307399.18840368,187762.104412623,309222.907905814,226461.925847081,215504.726511667,266460.271473733,139463.356467744,223751.176847364,138964.713888456,154986.330002455,177823.506336338,252802.819765002,209349.565774331,228846.582492991,170258.713133928,389740.413851386,180521.507013752,259306.812623871,98367.6681634829,233051.763494476,209394.810597349,FALSE,TRUE,FALSE
Glycerophosphate(2),NA,Amide-Pos-000479,NA,NA,NA,NA,NA,NA,NA,NA,517895.408997155,531056.894446585,396298.614460459,388812.229145937,418699.275723186,320521.211679197,447665.021403588,212587.851197347,164935.218254072,367173.046817968,348598.809136283,160392.394262129,347354.040278745,272066.141423937,325041.513232402,517000.119557248,540401.884020038,814475.111592762,1064219.88149638,364308.412489771,499833.556352054,695265.051281149,614480.439649901,798147.131505053,FALSE,TRUE,FALSE
Glyoxylic acid,NA,Amide-Neg-000574,NA,NA,NA,NA,NA,NA,NA,NA,244688.814536887,242705.564211774,244544.248879622,297775.9092888,262748.353325165,386711.533886634,376606.778226575,54635.2257525379,228478.579395125,152756.300757642,173412.566019822,NA,154080.404685241,142801.51380026,303524.299307784,186697.161416224,170870.054703072,195035.207502765,261187.582272941,113537.155519691,288053.702370771,270071.325937547,278743.889917091,195279.647885874,FALSE,TRUE,FALSE
Guanine,NA,Amide-Pos-000116,NA,NA,NA,NA,NA,NA,NA,NA,11201568.0468704,NA,17786908.2161518,21894944.5085485,29424633.8733647,6504880.51231725,NA,15255979.4211311,23249509.9710502,26165177.6681753,14987757.7121728,24064144.9879143,25260242.7438503,15532217.6618061,15777019.574313,NA,20232446.3446413,10705738.9417298,18925772.9572553,25790099.2682227,22007051.7531732,21775339.2354871,NA,35735153.0602613,FALSE,TRUE,FALSE
Guanosine,NA,Amide-Pos-000102,NA,NA,NA,NA,NA,NA,NA,NA,10642180.3112925,17594505.4374862,21188387.3069071,20499881.9858043,29789261.6967408,6757410.20578014,19604091.9460851,18652374.5634144,25808538.817127,27558702.7688731,16223922.5403318,30609921.3811476,27285321.8695558,18657364.3753279,19388733.2080746,24778146.929755,22139392.0442297,26067323.9396745,17402353.9740824,27719070.1279893,20715746.734197,22711183.8392831,19409688.1118416,43059199.2224891,FALSE,TRUE,FALSE
Heneicosanoic acid,NA,C8-Neg-000208,NA,NA,NA,NA,NA,NA,NA,NA,67962.9407963764,156568.169037521,177823.516861768,110494.486407119,194424.834310616,231380.637659244,158512.961079691,144652.166921973,185270.274253561,119647.931871924,184988.727619759,204584.861878175,97638.2768171265,110179.864167712,27519.5958344361,56503.5404205494,74353.2046784244,55382.8735357649,NA,77032.9144661417,98628.5594977792,67684.0120055663,69265.6284553787,95901.718404574,FALSE,TRUE,FALSE
Heptanoylcarnitine,NA,C8-Pos-000668,NA,NA,NA,NA,NA,NA,NA,NA,66584.3965247766,230104.084252422,127708.65830115,64268.5883356957,58103.6748638287,53829.8378321984,59863.0460482686,105832.841007726,153733.298863109,65803.1655387127,104921.553220209,17302.4843295609,50112.4073693336,137287.379597418,94003.0644927461,89951.295187377,83906.2409886438,80896.2991816515,153982.362780813,247270.415001976,93321.5031022935,75456.279981706,78488.2937887448,57034.4782009387,FALSE,TRUE,FALSE
Hexadecanamide,NA,C18-Pos-000152,NA,NA,NA,NA,NA,NA,NA,NA,8861552.25152911,9063279.29889705,8726952.14078138,7939228.77917907,8395297.8105585,8706794.68725486,8560617.57487576,9060284.79776958,8943355.99734479,8491615.7127877,8474759.26870885,8817234.42755961,8623819.35197534,9192479.18441485,8270303.30469146,8595007.48408636,8923640.25873948,8765550.19488342,8963801.59815374,8573414.37916324,8660317.66771497,8859886.16413606,8819124.63945537,8814464.85461079,FALSE,TRUE,FALSE
Hexadecanedioic acid,NA,C18-Neg-000210,NA,NA,NA,NA,NA,NA,NA,NA,298138.031640733,26390.1963088486,33658.0929113476,14955.084968658,40196.1719399471,28710.4805852562,42643.399665803,25230.9663569168,24776.5608633929,27449.876406474,67258.2494805938,41306.0521799853,34053.5956515277,19181.6130764332,10981.1085730552,26196.563019792,23587.5589964937,16254.008367873,18437.112004479,20880.9817448789,32823.9008848396,18778.4843947673,6998.78615620035,41692.6751531006,FALSE,TRUE,FALSE
Hexamethylenetetramine,NA,Amide-Pos-000506,NA,NA,NA,NA,NA,NA,NA,NA,142645.056076095,120294.590989316,233372.931733483,184773.198542406,136149.550254085,93878.244752726,447164.059665933,78206.5076854085,235162.167394109,209832.910798561,208790.032451973,279810.801677248,487730.94650006,600473.995934558,409125.618022835,259157.509691299,222687.329014088,262869.560012448,285391.491303617,530414.11908691,212201.489738652,151026.286694994,294600.960813147,589062.786059653,FALSE,TRUE,FALSE
Histamine,NA,Amide-Pos-000445,NA,NA,NA,NA,NA,NA,NA,NA,319845.619377586,605996.891205853,453723.087404249,422170.612900898,217493.7401141,991461.029517392,1099660.39909892,595346.345181105,643890.995363726,360719.74279536,248000.53935181,233751.052661137,953636.681784454,531095.706432819,1572809.61374496,NA,493583.432061414,482022.965286163,884146.741067789,458796.154218664,143159.355881089,1038379.62801262,NA,474470.719061319,FALSE,TRUE,FALSE
Hymexazol,NA,Amide-Pos-000253,NA,NA,NA,NA,NA,NA,NA,NA,5580211.64474814,5500726.47568297,6861417.81156325,6625568.04377701,4876063.76843556,6423596.41649819,7868531.76453065,6517341.5159987,6364211.24632873,6342757.39382497,NA,NA,4687908.25214973,5216750.05341948,8027018.78017075,4289755.70932198,5754465.67701853,6277530.54690279,5639204.65206255,5797002.34309514,5130179.69014219,5483129.54272584,5926037.82379578,6927305.94445919,FALSE,TRUE,FALSE
INO,NA,Amide-Neg-000016,NA,NA,NA,NA,NA,NA,NA,NA,30434133.729233,48343499.8510905,37659939.0328737,56626462.726779,25377691.0948346,39350340.7836259,19386589.1831969,32006306.7445841,116079740.439322,62872047.9400678,29338407.4382909,31662005.2087761,68044243.0023131,42842828.0367265,46427938.1687413,52269704.8777989,59979616.9846733,62400570.02303,58629992.3959352,64510210.5923564,63212127.2475842,55450030.0634749,72254578.8034273,72192258.1447803,FALSE,TRUE,FALSE
Ibuprofen,NA,C8-Pos-000595,NA,NA,NA,NA,NA,NA,NA,NA,225065.585911484,243310.228020445,254451.753486619,557870.361062207,230143.243465597,589263.679930852,250449.400490624,266993.715163448,259638.856763089,226289.300318323,238011.281351313,572799.533095791,224128.856809304,228877.357452819,246563.65649957,368661.098642294,251935.542871661,232406.630734389,246339.374240802,236429.181098004,246858.252118507,241718.977056858,487740.012230498,476647.181848522,FALSE,TRUE,FALSE
Isocytosine,NA,Amide-Pos-000504,NA,NA,NA,NA,NA,NA,NA,NA,606456.66207347,573952.861247235,423943.191808797,552028.824450431,434691.472381049,455051.395247042,432167.125324723,596537.574085149,449125.670779074,457272.801345215,485994.891019816,357897.672589139,414744.131600699,485427.168633676,467337.910781772,409510.098963225,528616.518081381,596141.150367493,593672.152432205,546175.298445424,549950.146132026,432100.76860273,518384.645690394,490362.860230916,FALSE,TRUE,FALSE
JWH-133,NA,C8-Pos-000558,NA,NA,NA,NA,NA,NA,NA,NA,411153.68880153,688673.423587757,752157.492956053,287864.068988538,743594.154284707,141410.697572592,374101.553445498,474470.760874465,294054.590295264,356195.903356846,426279.651255906,308809.594751048,698876.345302315,246643.181994891,307325.353427885,664205.400676253,387120.123522277,579181.05533569,478568.579636381,539647.914381192,332937.245354935,643806.233667466,629010.245638056,730124.152917462,FALSE,TRUE,FALSE
Kojic acid,NA,Amide-Neg-000344,NA,NA,NA,NA,NA,NA,NA,NA,1397677.2115447,NA,NA,2072965.49599473,2657656.46434791,2486602.5455058,2779452.1508485,1140627.14144217,1876191.02482508,2499240.29060774,NA,851646.374681393,NA,2918908.61110356,2127257.7818197,1290303.25277402,1270265.59245529,2428616.27436327,2733124.6310347,NA,2073185.18981047,2186575.69015252,2338580.44006977,NA,FALSE,TRUE,FALSE
L-(-)-Malic acid,NA,Amide-Neg-000382,NA,NA,NA,NA,NA,NA,NA,NA,184334.88401033,280284.602293065,170504.3229981,147761.326048333,422505.635115836,831522.708911967,368400.481245323,765785.072470539,572997.693997393,581500.546108895,389558.749461759,736597.252605041,404295.120752925,2006373.70411367,700405.689547848,172296.250724488,338444.112350945,280532.17532435,297152.083374272,1685947.33229018,926900.944109056,151158.152686897,361100.001738726,237741.12789431,FALSE,TRUE,FALSE
L-(-)-Methionine,NA,Amide-Pos-000200,NA,NA,NA,NA,NA,NA,NA,NA,4398716.35014511,4902694.44649475,3904154.63867418,9594230.89562335,NA,9045133.88371557,8755621.35395026,3803897.21267881,11871162.2316966,7384401.92050226,4739621.4707132,2233759.29840368,3950206.2083598,4510340.63510031,9336450.45324571,3660937.33513763,6913077.1809592,5501797.42331574,11533720.4015994,5390347.30956176,6129858.03099895,4737190.99795411,NA,4339962.80185323,FALSE,TRUE,FALSE
L-Cysteine-glutathione disulfide,NA,C8-Pos-000381,NA,NA,NA,NA,NA,NA,NA,NA,715938.602463093,938310.235513824,1379453.83541984,633685.027535606,1679977.38334764,1900565.79385566,2242987.33972586,1140468.83754216,372809.511627249,645244.218417763,382499.044435388,2504247.71015497,1434088.88589659,1250821.21854036,2412148.45950121,1251235.92764343,924109.452347474,764965.574673136,320497.186503519,967917.078868914,1266724.6461742,606800.225476195,1010984.89221915,1142234.63241389,FALSE,TRUE,FALSE
"L-Gulono-1,4-lactone",NA,Amide-Neg-000152,NA,NA,NA,NA,NA,NA,NA,NA,6086773.72494884,NA,NA,6838858.36041212,8488788.15066064,6362170.83130224,8237774.68250778,6714577.46014274,8884567.50612681,10578912.3128803,NA,4293389.59828684,6478724.78755305,9461410.65690717,4458319.66180867,5932330.25023669,7483202.48534185,8554972.99123171,7276973.05679395,11186716.4285143,7691017.50002854,7040637.78919369,8545486.56511082,7703290.4896232,FALSE,TRUE,FALSE
L-Homoarginine,NA,Amide-Pos-000228,NA,NA,NA,NA,NA,NA,NA,NA,3929815.03675578,3729998.63340269,3762836.15635241,5680787.96263607,5160868.98480576,1901571.99052294,8094201.92890272,1166044.77155385,5055131.62145318,4906950.2011562,4908267.63162769,2602235.27892358,6069184.13805585,3957950.53738323,3149170.82728227,4654482.56544878,2146320.03721675,7514646.35161229,6004647.300642,6171760.41815733,6785511.34233941,5101723.73643163,9929486.33090942,2711729.29033841,FALSE,TRUE,FALSE
L-Isoleucine,NA,C18-Pos-000015,NA,NA,NA,NA,NA,NA,NA,NA,96666246.9380366,94086529.5965154,112462220.678869,154779702.326636,106885811.650795,136688677.355716,131439795.667814,137277168.906815,213166281.560638,92655334.1737836,134576805.337531,104261455.987405,111923089.23355,165757312.29662,138201883.71203,80986922.626301,109033596.745493,128159418.284558,202941164.445212,159403556.784696,110372150.551636,139501620.074067,141682625.927147,113288398.814608,FALSE,TRUE,FALSE
L-N-Acetylhistidine,NA,Amide-Pos-000114,NA,NA,NA,NA,NA,NA,NA,NA,32549279.6139612,35922895.5472377,26441915.4743521,20786551.1294526,24907773.7328966,21947746.4404458,23385711.6137723,8711815.2369006,35280698.0260146,26395517.1746205,29060879.1306113,12249465.8135105,15064357.994741,23714179.5570498,18833302.005212,28582869.1115846,28495140.3509395,376556.400723125,35433049.124919,15857418.7900033,26460400.8731946,32736967.7594015,29914758.781895,18796706.3054289,FALSE,TRUE,FALSE
"L-Threonic acid-1,4-lactone",NA,Amide-Neg-000017,NA,NA,NA,NA,NA,NA,NA,NA,52828915.6850576,NA,47921726.8177415,43588458.1366041,NA,50687679.391227,98476859.8341186,58183233.9284389,67999146.5730378,64620582.934491,NA,30351571.6372048,52659851.0202121,109917914.253753,39451212.9353707,31857588.0940219,68491193.2860612,83586120.0793095,51058495.8067131,92467876.2062165,NA,NA,NA,78767256.7492325,FALSE,TRUE,FALSE
L-Valine,NA,C18-Pos-000048,NA,NA,NA,NA,NA,NA,NA,NA,17900051.4246551,35398862.2829192,28619114.2827309,37584404.3630234,29752957.0736568,40624542.8321726,34534994.439295,12284741.3121316,60535718.3284415,25258874.5746403,31281587.7295972,26393484.6457707,22577419.4664044,44841919.3127559,33562405.2628679,28329486.02073,30413579.165711,44148995.1246194,57907121.7809738,45749560.688486,32804623.3851347,32181287.2535608,33527259.484208,39252385.2152935,FALSE,TRUE,FALSE
L-γ-Glutamyl-L-glutamic acid,NA,Amide-Neg-000611,NA,NA,NA,NA,NA,NA,NA,NA,29259.7973320145,41428.3074359935,31477.0567336583,37771.3331446473,65820.8829843407,90689.7878131306,78661.6646271897,109120.430441892,74699.6741905188,63799.6082450979,20896.5599943393,61603.7496197984,57766.4152811717,99150.9631455619,70768.4089060513,28753.4899736014,96407.4533117787,136315.394434044,126572.676944719,96423.8740465796,139470.138464822,32724.7000439209,121789.50641334,71636.9807582522,FALSE,TRUE,FALSE
