Name,Compound.ID,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Direction
"(6E)-2,6,10-trimethyldodeca-6,11-diene-2,3,10-triol",C8-Pos-000470,0,0.030382821976577493,14332912.152900217,65882551.65268625,2.2005646668586176,0.9516146444382293,1,FALSE,FALSE,Higher in Males
"(9aR,9bS)-9a-Hydroxy-6,9-dimethyl-3-methylene-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione",C8-Pos-000472,6,0.6650055421020291,1823081.7012038904,2857710.3419286036,0.6484804749528933,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Hydrolyzed fumonisin B1,C8-Pos-000473,10,0.6650055421020291,2356995.0394485677,2178584.9707695176,-0.11355733888228893,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Miltefosine,C8-Pos-000477,7,0.8852339144732017,1239912.0799032645,1175161.5320507856,-0.07737874880027582,1,1,FALSE,FALSE,Higher in Females
Nervonic acid,C8-Pos-000478,12,0.312321421676216,893467.0716992446,449067.07644155796,-0.9924836062653778,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Cyphenothrin,C8-Pos-000482,6,0.6650055421020291,254184844.69346774,254095289.65950748,-5.083834522964628e-4,0.9744977407619699,1,FALSE,FALSE,Higher in Females
R-Palmitoyl-(2-methyl) ethanolamide,C8-Pos-000483,2,0.38273308888522606,254480.11006174434,360485.7326102237,0.5023892603190191,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"1,6-Anhydro-2,3-O-isopropylidene-.beta.-D-mannopyranose",C8-Pos-000484,11,0.47048642205878966,4480575.999232015,3729566.697273505,-0.2646761822131941,0.9744977407619699,1,FALSE,FALSE,Higher in Females
12-Aminododecanoic acid,C8-Pos-000485,5,1,8847422.180838807,9287774.576293766,0.07007578974546239,1,1,FALSE,FALSE,Higher in Males
Tiaprofenic acid,C8-Pos-000486,4,0.5958830905651777,760087.7171874173,1017109.5535726743,0.42023725514273985,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"7-(2-hydroxypropan-2-yl)-1,4a-dimethyl-2,3,4,5,6,7,8,8a-octahydronaphthalen-1-ol",C8-Pos-000487,5,0.47048642205878966,47710.080956689424,74601.88308841875,0.644917912853718,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"4-[(1E,3E)-Hepta-1,3-dienyl]-3-(hydroxymethyl)cyclohexane-1,2-diol",C8-Pos-000488,2,0.1123511976904639,2218870.95113681,2944178.8854733626,0.4080395675514016,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Monoerucin,C8-Pos-000492,7,0.8852339144732017,1890918.8031983245,1755925.9337528409,-0.10685542250284745,1,1,FALSE,FALSE,Higher in Females
γ-Linolenic acid ethyl ester,C8-Pos-000494,5,0.47048642205878966,207718.15697342274,266541.71705742326,0.359734020221494,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Desogestrel,C8-Pos-000495,6,0.6650055421020291,1086016.4086546977,1023761.2708907995,-0.0851665660194988,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"Octyl-3,5-di-tert-butyl-4-hydroxyhydrocinnamate",C8-Pos-000496,4,0.312321421676216,83837.9305266903,105490.15849242653,0.3314334010312473,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Basic Red 9,C8-Pos-000500,9,0.8852339144732017,5400992.787611262,5874257.483984778,0.12118188238274534,1,1,FALSE,FALSE,Higher in Males
Bis(methylbenzylidene)sorbitol,C8-Pos-000501,3,0.19393085228241067,163873.80914481624,308974.033692076,0.9149003019659799,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"N,N'-Diphenylurea",C8-Pos-000502,2,0.1123511976904639,264486.5215796452,516624.97607404797,0.9659231883335929,0.9516146444382293,1,FALSE,FALSE,Higher in Males
(25S)-7-Dafachronic acid,C8-Pos-000504,14,0.1123511976904639,390268.4573682182,321868.459831119,-0.27799565187326336,0.9516146444382293,1,FALSE,FALSE,Higher in Females
1-[2-Hydroxy-3-(phenylthio)propyl]piperidine-4-carboxamide,C8-Pos-000507,4,0.312321421676216,1185889.2301482582,1580640.8681887132,0.4145403563259078,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Linoleoyl Ethanolamide,C8-Pos-000508,3,0.19393085228241067,36308.9100737659,71414.57730364663,0.9758949667057047,0.9744977407619699,1,FALSE,FALSE,Higher in Males
7-Dehydrobrefeldin A,C8-Pos-000509,6,0.6650055421020291,89980.20077569922,100460.12508977219,0.15894348535699435,0.9744977407619699,1,FALSE,FALSE,Higher in Males
N-Acetyldihydrosphingosine,C8-Pos-000510,4,1,30418647.437760547,26577842.740945224,-0.19473199588432982,1,1,FALSE,FALSE,Higher in Females
"3',4'-Dimethyl-α-ethylaminovalerophenone",C8-Pos-000513,3,0.6625205835400575,49118794.63528177,104577630.22385906,1.0902272207219508,0.9744977407619699,1,FALSE,FALSE,Higher in Males
4'-methoxyflavone,C8-Pos-000514,5,0.47048642205878966,12719006.505026553,18388555.926720794,0.5318222031925319,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Dodecanoic acid,C8-Pos-000516,7,0.8852339144732017,213699.14324306077,211246.914017314,-0.016650857934399674,1,1,FALSE,FALSE,Higher in Females
9-methoxycarbonyldec-9-enoic acid,C8-Pos-000519,8,1,93826.39893511284,99282.07087459495,0.0815393126276102,1,1,FALSE,FALSE,Higher in Males
"(R)-4-((8S,9S,10R,13R,14S,17R)-10,13-dimethyl-3-oxo-2,3,8,9,10,11,12,13,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid",C8-Pos-000521,10,0.6650055421020291,4408342.0166257825,4149356.6798319574,-0.08734848124477676,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Fenbufen,C8-Pos-000525,10,0.6650055421020291,2730568.7535593193,1586829.4580610164,-0.7830543980087195,0.9744977407619699,1,FALSE,FALSE,Higher in Females
11-Hydroxy-δ(9)-THC,C8-Pos-000526,13,0.19393085228241067,901831.6772387736,612370.9904767382,-0.5584522457341808,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"(14E,16S,17S)-17-{2-[(2R)-2-(Methoxymethyl)-1-pyrrolidinyl]-2-oxoethyl}-8-(1-piperazinyl)-12-oxa-1,4-diazatricyclo[14.3.1.06,11]icosa-6,8,10,14-tetraen-2-one",C8-Pos-000527,10,0.6650055421020291,16376846.382587414,12246563.000347978,-0.4192806568087499,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"3-hydroxy-5,5,8a-trimethyl-3,4,4a,6,7,8-hexahydronaphthalene-2-carboxylic acid",C8-Pos-000529,0,0.030382821976577493,127567.1578777305,557578.8965147245,2.127919002950428,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Oxymorphone,C8-Pos-000530,2,0.48745329036403484,690417.3220626195,1244874.6795108395,0.8504599484636348,0.9744977407619699,1,FALSE,FALSE,Higher in Males
LPE 18:2,C8-Pos-000532,8,1,1825239.9092274937,1823449.8600139732,-0.0014155740793621097,1,1,FALSE,FALSE,Higher in Females
16-Deoxyvertaline B,C8-Pos-000533,6,0.6625205835400575,1046240.4896437537,873691.2894530604,-0.2600189964548928,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Norgestrel,C8-Pos-000535,5,1,827849.5904888946,468888.9088331143,-0.8201225188525115,1,1,FALSE,FALSE,Higher in Females
"16-Heptadecyn-4-one, 1,2-dihydroxy-",C8-Pos-000536,9,0.8852339144732017,11626935.54672217,11303587.683889963,-0.040690155814808775,1,1,FALSE,FALSE,Higher in Females
"3,4,5-Trimethoxydihydrocinnamic acid",C8-Pos-000538,2,0.1123511976904639,109285.4126627862,205861.0006845299,0.9135697006680158,0.9516146444382293,1,FALSE,FALSE,Higher in Males
"1,2-Bis(O-octanoyl)-sn-glycerylphophorylcholine",C8-Pos-000542,2,0.48745329036403484,3569352.2269487954,4784359.542636439,0.42266353666372747,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Terbucarb,C8-Pos-000546,4,0.312321421676216,720946.3642736687,1282733.585165777,0.8312577263954826,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Δ17-6-keto prostaglandin F1α,C8-Pos-000548,9,0.8852339144732017,1684776.92326692,1695592.0295049176,0.009231509099770791,1,1,FALSE,FALSE,Higher in Males
Bis(2-ethylhexyl) amine,C8-Pos-000549,5,0.47048642205878966,2276705.492209516,3162864.746472565,0.4742841823899185,0.9744977407619699,1,FALSE,FALSE,Higher in Males
7.alpha.-Thiospironolactone,C8-Pos-000550,12,0.312321421676216,5351922.109957415,4195738.95429318,-0.3511321988916258,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"1,6-Hexanediol diglycidyl ether",C8-Pos-000551,8,1,121193.60094856925,120102.1426622775,-0.013051636741070545,1,1,FALSE,FALSE,Higher in Females
5α-Dihydrotestosterone,C8-Pos-000552,12,0.312321421676216,4470981.376352999,1241152.8921218016,-1.8489106907988715,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"(3aS,10aR,10bR)-6,10a-Dimethyl-3-methylene-3,3a,4,5,7,8,10a,10b-octahydrofuro[3',2':6,7]cyclohepta[1,2-b]pyran-2,9-dione",C8-Pos-000556,3,0.37675911781158217,5545493.861075517,7329411.019461795,0.4023813230276742,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"2,6-Diphenylphenol",C8-Pos-000557,8,0.10519250512004141,640200.255158399,55864.5915183677,-3.518517192979492,0.9516146444382293,1,FALSE,FALSE,Higher in Females
Lauryl diethanolamide,C8-Pos-000558,10,0.6650055421020291,42031.448723828304,40471.22141590818,-0.054572793602626964,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Cortisol,C8-Pos-000559,10,0.6650055421020291,723717.1673701343,592358.7982806187,-0.2889546973645997,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Cortisone,C8-Pos-000560,12,0.312321421676216,9773712.73300354,7267080.751812685,-0.42753076416479546,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"Propanedinitrile, 2-[[3,5-bis(1,1-dimethylethyl)-4-hydroxyphenyl]methylene]-",C8-Pos-000562,2,0.21592493894014034,620947.0470308088,882452.221760828,0.5070479253687321,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Lumichrome,C8-Pos-000565,12,0.312321421676216,5392315.909726468,3716620.9596331576,-0.5369134573791269,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Valethamate,C8-Pos-000567,5,0.8596837951986662,223680.2289068385,224710.91822725866,0.0066324814827482285,1,1,FALSE,FALSE,Higher in Males
Coenzyme Q1,C8-Pos-000568,12,0.312321421676216,8469531.147493105,5364389.598401994,-0.6588680883442882,0.9744977407619699,1,FALSE,FALSE,Higher in Females
(Z)-2-octylpent-2-enedioic acid,C8-Pos-000570,6,0.6650055421020291,2463247.0083950423,2505038.894257115,0.02427169844014686,0.9744977407619699,1,FALSE,FALSE,Higher in Males
[5-hydroxy-3-(hydroxymethyl)-2-oxo-6-propan-2-ylcyclohex-3-en-1-yl] 3-methylbutanoate,C8-Pos-000571,11,0.47048642205878966,2020862.9402500396,826184.0165748965,-1.2904364229354233,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Diethyl azelate,C8-Pos-000574,3,0.19393085228241067,326490.0949571402,531501.9105155893,0.7030356536060672,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"2-(1-Methyl-1H-pyrrol-2-yl)-3-(3,4,5-trimethoxyphenyl)acrylonitrile",C8-Pos-000576,5,0.47048642205878966,946636.0362398105,1501356.7226951942,0.6653850540636603,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"2,4-Di-tert-butyl-6-[(dimethylamino)methyl]phenol",C8-Pos-000577,1,0.11161176829829224,799167.0472724474,1352470.26668374,0.7590278759319462,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Norsufentanil,C8-Pos-000578,6,0.6625205835400575,39252.931275310264,26397.914624569334,-0.5723764291361049,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"1-{4-[(3S)-3-(5-Methyl-1,3-benzoxazol-2-yl)-1-pyrrolidinyl]-1-piperidinyl}ethanone",C8-Pos-000581,3,0.8169613217153913,397938.398659333,430661.12209158426,0.11400797311189963,1,1,FALSE,FALSE,Higher in Males
norbraylin,C8-Pos-000582,4,0.312321421676216,855430.1160358392,1451726.35618082,0.7630476331598338,0.9744977407619699,1,FALSE,FALSE,Higher in Males
