gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
ASAP2,2.930830682020568,9.631754893414023,1.0183522477193803,0.3217527650743328,0.991988351524497,-4.59510136606354,Astrocyte-Immature,M
ASCC2,4.3598576959242035,6.7544626829499,1.2037494233286636,0.24398883299676907,0.991988351524497,-4.595040716450951,Astrocyte-Immature,M
ASCC3,0.9693941372832247,9.577553212487247,0.3658169202034705,0.7186857287034316,0.991988351524497,-4.595563620178318,Astrocyte-Immature,M
ASNS,-2.258124054854709,3.9267658578428084,-0.29069037058992686,0.77454867211103,0.991988351524497,-4.595216270458013,Astrocyte-Immature,M
ASPA,1.030706292705448,4.386332807264556,0.1425623451743236,0.8881898476571434,0.991988351524497,-4.595226006530848,Astrocyte-Immature,M
ASPM,-0.30011262491974644,5.491455472523414,-0.04241461603542978,0.9666263878300044,0.9952376589197186,-4.595249289671336,Astrocyte-Immature,M
ATAD2B,-1.3885854370666393,9.919818917379718,-0.4595504118452382,0.6512378125772993,0.991988351524497,-4.595537965370193,Astrocyte-Immature,M
ATF3,-3.4441955164350886,4.519079751055551,-0.39583102832650413,0.6967951095126983,0.991988351524497,-4.59521261924469,Astrocyte-Immature,M
ATF4,-0.24392378932237943,6.357473261574622,-0.031004096760984073,0.9756010753119254,0.9952376589197186,-4.595276862940309,Astrocyte-Immature,M
ATF6,1.170403008092912,9.132667936251579,0.45336242852552183,0.6556043099041711,0.991988351524497,-4.5954837037772185,Astrocyte-Immature,M
ATF7,-0.46135510599184426,9.377599198347472,-0.15343447771346042,0.8797307320658956,0.991988351524497,-4.5955761691553985,Astrocyte-Immature,M
ATF7IP,-3.97318587420688,10.443049987001968,-1.637993658772364,0.11845972441199498,0.991988351524497,-4.59426147288591,Astrocyte-Immature,M
ATG13,0.707069995321339,6.920065193835473,0.1294441034972155,0.8984148647609029,0.991988351524497,-4.595309329272134,Astrocyte-Immature,M
ATL2,1.3648935202104908,8.459930102646512,0.4069000417207873,0.6887893027148584,0.991988351524497,-4.595415963568012,Astrocyte-Immature,M
