gene,loeuf,exp_lof,n_metabolites,is_hit,is_recurrent,mean_expr
RPL4,0.1626,47.686,1,TRUE,FALSE,7.52426154822659
RPL41,1.0576,7.3311,4,TRUE,FALSE,9.089565437828755
RPL5,0.12362,38.374,2,TRUE,FALSE,8.428747763291817
RPL6,0.14797,32.06,3,TRUE,FALSE,8.412297704022718
RPL7,NA,NA,3,TRUE,FALSE,8.009707958917636
RPL7A,NA,NA,4,TRUE,FALSE,8.177272308995558
RPL7L1,0.9577,30.346,0,FALSE,FALSE,5.167999314195504
RPL8,NA,NA,1,TRUE,FALSE,7.406049828586031
RPL9,NA,NA,3,TRUE,FALSE,8.22212254133091
RPLP0,NA,NA,0,FALSE,FALSE,7.636353603009355
RPLP1,0.78891,11.603,3,TRUE,FALSE,8.67908627511999
RPLP2,0.41315,11.482,3,TRUE,FALSE,8.526210358082455
RPN1,0.35043,55.482,0,FALSE,FALSE,4.7561739496863185
RPN2,0.55413,71.357,0,FALSE,FALSE,5.665248335814281
RPP14,1.5653,17.811,0,FALSE,FALSE,2.2439966510840503
RPP21,1.5922,18.993,0,FALSE,FALSE,4.001840895725628
RPP25,1.4267,4.4129,0,FALSE,FALSE,1.9917168278921025
RPP25L,1.045,10.061,0,FALSE,FALSE,1.2821439579600573
RPP30,1.2305,38.636,0,FALSE,FALSE,4.713954037538508
RPP38,3.7027,1.7003,0,FALSE,FALSE,5.23919650996009
RPP38-DT,NA,NA,0,FALSE,FALSE,0.4407497920460804
RPP40,0.95746,42.499,0,FALSE,FALSE,1.890200838044123
RPRD1A,0.41504,37.84,0,FALSE,FALSE,6.922291704141799
RPRD1B,0.43883,41.491,0,FALSE,FALSE,5.541398633188442
RPRD2,0.18623,104.4,0,FALSE,FALSE,7.131935097466017
RPRM,1.5025,5.1605,0,FALSE,FALSE,4.0017306932869285
RPRML,1.7596,5.202,0,FALSE,FALSE,1.9663155195622442
RPS10,0.27884,22.578,3,TRUE,FALSE,8.026148100389996
RPS11,NA,NA,3,TRUE,FALSE,8.690275863588036
RPS12,0.27568,17.208,3,TRUE,FALSE,8.246018453422744
RPS13,0.19248,24.647,3,TRUE,FALSE,8.069911819535522
RPS14,0.30897,15.354,1,TRUE,FALSE,8.29740774331313
RPS15,0.7049,14.914,3,TRUE,FALSE,8.384884868316924
RPS15A,NA,NA,3,TRUE,FALSE,7.996513404872799
RPS16,0.31368,20.071,3,TRUE,FALSE,8.09039158249866
RPS17,NA,NA,3,TRUE,FALSE,7.790968976653817
RPS18,NA,NA,3,TRUE,FALSE,8.762766258801724
RPS19,0.23313999999999999,20.348,2,TRUE,FALSE,8.482368352583268
RPS19BP1,1.3199,16.581,0,FALSE,FALSE,3.4839214577285404
RPS2,0.56966,25.339,3,TRUE,FALSE,8.692941557205646
RPS20,0.50825,15.256,0,FALSE,FALSE,7.773590666927365
RPS21,0.81645,14.505,3,TRUE,FALSE,7.749540329218946
RPS23,NA,NA,3,TRUE,FALSE,8.712374578463592
RPS24,NA,NA,2,TRUE,FALSE,8.840841485314463
RPS25,0.3286,14.437,4,TRUE,FALSE,8.021627452579484
RPS26,0.32229,14.719,0,FALSE,FALSE,7.231126895364525
RPS27,0.40113,11.826,4,TRUE,FALSE,8.754191312885649
RPS27A,0.25081,18.914,3,TRUE,FALSE,8.495824225959632
RPS27L,1.328,12.773,0,FALSE,FALSE,4.958868058358245
RPS28,0.66983,9.3991,3,TRUE,FALSE,8.013152732208164
RPS29,NA,NA,3,TRUE,FALSE,8.50517123538828
RPS3,0.24365,25.839,1,TRUE,FALSE,7.998553463650884
RPS3A,0.17956,26.419,3,TRUE,FALSE,8.718660593193796
RPS4X,NA,NA,3,TRUE,FALSE,8.261140420374868
RPS4Y1,NA,NA,0,FALSE,FALSE,5.096027380497464
RPS5,0.30168,20.869,2,TRUE,FALSE,7.532364915454595
RPS6,0.17511,27.09,3,TRUE,FALSE,7.832811385695954
RPS6KA1,0.6686,91.316,0,FALSE,FALSE,1.7398947649030145
RPS6KA2,0.59174,91.804,0,FALSE,FALSE,7.405905899092353
RPS6KA3,0.1362,67.205,0,FALSE,FALSE,6.616877582400529
RPS6KA4,0.55578,89.62,0,FALSE,FALSE,1.7677879245752592
RPS6KA5,0.43538,85.521,0,FALSE,FALSE,7.057280470067393
RPS6KA6,0.56924,65.41,0,FALSE,FALSE,5.970742510747697
RPS6KB1,0.27712,70.16,0,FALSE,FALSE,5.719552431704961
RPS6KB2,1.1064,58.209,0,FALSE,FALSE,2.138807090567022
RPS6KB2-AS1,NA,NA,0,FALSE,FALSE,0.5042867641504045
RPS6KC1,0.65239,103.83,0,FALSE,FALSE,7.506153546965408
RPS6KL1,0.93371,56.974,0,FALSE,FALSE,4.3054738655342915
RPS7,0.21498,22.067,2,TRUE,FALSE,7.122203697603241
RPS8,NA,NA,3,TRUE,FALSE,8.983943802756318
RPS9,0.28122,16.869,2,TRUE,FALSE,7.639566803007503
RPSA,NA,NA,2,TRUE,FALSE,7.638879426364556
RPSA2,NA,NA,0,FALSE,FALSE,5.011677301605313
RPTOR,0.178,169.89,0,FALSE,FALSE,6.452063072770364
RPUSD1,1.7153,22.38,0,FALSE,FALSE,1.4425488053701525
RPUSD2,1.0088,41.474,0,FALSE,FALSE,1.8132477193887022
RPUSD3,NA,NA,0,FALSE,FALSE,3.404573716488216
RPUSD4,1.3734,35.441,0,FALSE,FALSE,3.809908489846996
RRAD,0.93487,24.706,0,FALSE,FALSE,0.41708557289095155
RRAGA,0.88648,20.539,0,FALSE,FALSE,4.049549681351713
RRAGAP1-AS1,NA,NA,0,FALSE,FALSE,0.5813270620555289
RRAGB,0.40464,29.266,0,FALSE,FALSE,5.199748617519709
RRAGC,0.38926,37.083,0,FALSE,FALSE,3.760699778763487
RRAGC-DT,NA,NA,0,FALSE,FALSE,5.690277012742671
RRAGD,0.54781,35.492,0,FALSE,FALSE,4.374983337587348
RRAS,1.1458,23.294,0,FALSE,FALSE,1.4531875886913181
RRAS2,0.47618,27.611,0,FALSE,FALSE,5.640516187204621
RRBP1,0.67524,165.24,0,FALSE,FALSE,4.0159312769063895
RREB1,0.31614,117.78,0,FALSE,FALSE,5.017927189256412
RRH,1.4363,33.099,0,FALSE,FALSE,2.034965776124319
RRM1,0.27456,101.54,0,FALSE,FALSE,4.375231155734359
RRM2,0.25801,45.899,0,FALSE,FALSE,4.029952426659771
RRM2B,0.63384,45.851,0,FALSE,FALSE,3.9006830898102782
RRN3,0.60532,82.285,0,FALSE,FALSE,4.338415881818139
RRN3P3,NA,NA,0,FALSE,FALSE,2.351639057525183
RRP1,0.89122,54.617,0,FALSE,FALSE,2.6416456308231164
RRP12,0.59873,157.28,0,FALSE,FALSE,3.5637645975967125
RRP15,0.98395,27.127,0,FALSE,FALSE,5.092107793167953
RRP1B,0.87234,80.199,0,FALSE,FALSE,5.235091853142309
RRP36,1.4202,39.834,0,FALSE,FALSE,4.064750599146287
RRP7A,0.97042,38.369,0,FALSE,FALSE,3.756199145368506
RRP7BP,NA,NA,0,FALSE,FALSE,4.840991798397613
RRP8,1.3558,45.032,0,FALSE,FALSE,3.1922855213736407
RRP9,0.70855,65.491,0,FALSE,FALSE,1.7395574350303011
RRS1,0.73562,23.058,0,FALSE,FALSE,1.6096376156544019
RRS1-DT,NA,NA,0,FALSE,FALSE,0.5847901319827264
RS1,0.30341,20.75,0,FALSE,FALSE,0.5491401795499761
RSAD1,0.98061,46.161,0,FALSE,FALSE,3.727480715288971
RSAD2,1.3223,37.669,0,FALSE,FALSE,2.4547077225991574
RSBN1,0.43555,74.815,0,FALSE,FALSE,6.004776410113897
RSBN1L,0.60124,67.677,0,FALSE,FALSE,7.102556307506497
RSF1,0.14235,145.2,0,FALSE,FALSE,7.755970146958484
RSF1-IT1,NA,NA,0,FALSE,FALSE,0.49437344834709723
RSF1-IT2,NA,NA,0,FALSE,FALSE,0.7540935045689028
RSKR,0.99515,56.848,0,FALSE,FALSE,4.229455519232012
RSL1D1,1.0157,44.564,0,FALSE,FALSE,4.6083311408175955
RSL1D1-DT,NA,NA,0,FALSE,FALSE,5.5216517398699105
RSL24D1,0.45184,26.209,0,FALSE,FALSE,5.149942797162556
RSPH1,0.97163,44.237,0,FALSE,FALSE,1.8530439057185277
RSPH10B,NA,NA,0,FALSE,FALSE,0.6264211383813171
RSPH10B2,NA,NA,0,FALSE,FALSE,0.5725160835784999
RSPH14,1.088,26.71,0,FALSE,FALSE,3.046258188360944
RSPH3,0.69109,43.757,0,FALSE,FALSE,4.484087813020876
RSPH4A,0.8436,71.047,0,FALSE,FALSE,1.3444736593953692
RSPH6A,0.94039,66.112,0,FALSE,FALSE,0.5963086189001219
RSPH9,1.3801,26.979,0,FALSE,FALSE,3.6119721456407357
RSPO2,0.70926,30.858,0,FALSE,FALSE,4.186174592745228
RSPO3,0.69874,36.493,0,FALSE,FALSE,5.120621225436957
RSPO4,1.3147,24.786,0,FALSE,FALSE,1.1940403086386724
RSPRY1,0.4459,73.078,0,FALSE,FALSE,6.211528692588345
RSRC1,1.037,49.123,0,FALSE,FALSE,7.16541081647924
RSRC2,0.17157,61.277,0,FALSE,FALSE,6.3368711120465715
RSRP1,1.4765,32.968,0,FALSE,FALSE,6.580589100184463
RSU1,1.1592,31.123,0,FALSE,FALSE,6.191226984227952
RTBDN,1.5419,21.89,0,FALSE,FALSE,0.6488372701599253
RTCA,1.0567,46.064,0,FALSE,FALSE,4.937119372910372
RTCA-AS1,NA,NA,0,FALSE,FALSE,3.400040440706661
RTCB,0.73818,58.227,0,FALSE,FALSE,4.7208949077055635
RTEL1,0.63424,162.22,0,FALSE,FALSE,3.0102370319117546
RTF1,0.17727,95.684,0,FALSE,FALSE,6.740476846992076
RTF2,0.70301,37.968,0,FALSE,FALSE,4.992711196848328
RTKN,0.97915,63.495,0,FALSE,FALSE,2.2453776672477224
RTKN2,1.1786,71.533,0,FALSE,FALSE,4.6576821216984365
RTL1,NA,NA,0,FALSE,FALSE,1.8704354461123514
RTL10,NA,NA,0,FALSE,FALSE,2.5005352125173266
RTL4,NA,NA,0,FALSE,FALSE,1.9951925474530747
RTL5,NA,NA,0,FALSE,FALSE,2.31960470994153
RTL6,1.2671,12.394,0,FALSE,FALSE,2.858800231399497
RTL8A,2.0993,4.3603,0,FALSE,FALSE,3.8454086904613334
RTL8B,2.3685,4.4387,0,FALSE,FALSE,1.4847139437273584
RTL8C,0.95106,4.988,0,FALSE,FALSE,4.41527739722993
RTL9,NA,NA,0,FALSE,FALSE,2.5883618752059148
RTN1,0.53338,65.462,0,FALSE,FALSE,9.03761885248148
RTN2,0.74597,63.73,0,FALSE,FALSE,4.372689931842606
RTN3,0.79913,77.798,0,FALSE,FALSE,8.273159376685202
RTN4,0.4754,90.413,0,FALSE,FALSE,8.891444546745847
RTN4IP1,0.92259,46.589,0,FALSE,FALSE,3.8271541409072087
RTN4R,0.33031,27.712,0,FALSE,FALSE,2.6090619438733325
RTN4RL1,0.51262,25.649,0,FALSE,FALSE,4.277522348881957
RTN4RL2,0.5653,27.782,0,FALSE,FALSE,2.52647731820217
RTP1,1.2477,27.052,0,FALSE,FALSE,0.12759832674246072
RTP5,1.7292,23.531,0,FALSE,FALSE,0.5765268454493757
RTRAF,0.63637,34.393,0,FALSE,FALSE,5.167804148620854
RTTN,0.76458,269.17,0,FALSE,FALSE,6.975903205503953
RUBCN,0.79351,113.16,0,FALSE,FALSE,4.906577272725921
RUBCNL,1.1024,69.484,0,FALSE,FALSE,4.136650773901789
RUFY1,0.71644,94.551,0,FALSE,FALSE,5.390744520845829
RUFY1-AS1,NA,NA,0,FALSE,FALSE,2.734062191155005
RUFY2,0.65859,94.401,0,FALSE,FALSE,7.290188036939911
RUFY3,0.539,83.981,0,FALSE,FALSE,7.7743063121641445
RUFY4,NA,NA,0,FALSE,FALSE,0.38487013584054763
RUNDC1,0.84863,49.3,0,FALSE,FALSE,3.207005811434702
RUNDC3A,0.71169,53.941,0,FALSE,FALSE,3.0953878947657456
RUNDC3A-AS1,NA,NA,0,FALSE,FALSE,2.058229164631279
RUNDC3B,0.75497,58.446,0,FALSE,FALSE,7.027077591530084
RUNX1,0.65089,42.833,0,FALSE,FALSE,5.571862307267557
RUNX1T1,NA,NA,1,TRUE,FALSE,10.111465412904618
RUNX2,0.32803,51.71,0,FALSE,FALSE,5.799913490180826
RUNX2-AS1,NA,NA,0,FALSE,FALSE,0.7592093404224157
RUSC1,0.72194,72.124,0,FALSE,FALSE,4.780345372761015
RUSC1-AS1,NA,NA,0,FALSE,FALSE,1.198497456220787
RUSC2,0.3703,122.24,0,FALSE,FALSE,5.609835052837538
RUSF1,1.146,62.983,0,FALSE,FALSE,3.7618026092454557
RUSF1-DT,NA,NA,0,FALSE,FALSE,1.1521415195652687
RUVBL1,0.17475,52.38,0,FALSE,FALSE,4.291102837886038
RUVBL1-AS1,NA,NA,0,FALSE,FALSE,0.4208853438652135
RUVBL2,0.27105,57.942,0,FALSE,FALSE,3.6415681734741487
RWDD1,0.80748,31.579,0,FALSE,FALSE,5.1204736762420735
RWDD2A,0.99937,23.112,0,FALSE,FALSE,2.8987808897713503
RWDD2B,1.4164,33.565,0,FALSE,FALSE,2.1151815872777333
RWDD3,1.5374,26.467,0,FALSE,FALSE,3.946562548726222
RWDD3-DT,NA,NA,0,FALSE,FALSE,1.851762255415317
RWDD4,0.80995,30.003,0,FALSE,FALSE,4.047997164377441
RXFP1,0.9875,89.818,2,TRUE,FALSE,3.669071725635124
RXFP2,0.93933,88.582,0,FALSE,FALSE,0.6512558571013201
RXRA,0.23624,44.501,0,FALSE,FALSE,3.634671986500487
RXRB,0.50796,52.547,0,FALSE,FALSE,3.5086487857473023
RXRG,0.56691,49.177,3,TRUE,FALSE,2.9470090801785593
RXYLT1,1.2241,43.46,0,FALSE,FALSE,4.452007879499766
RXYLT1-AS1,NA,NA,0,FALSE,FALSE,0.3550038432346778
RYBP,NA,NA,0,FALSE,FALSE,6.913757573348928
RYK,0.43066,70.218,0,FALSE,FALSE,6.918401279732814
RYR1,0.641,583.49,0,FALSE,FALSE,3.94804221192285
RYR2,0.42154,601.11,10,TRUE,TRUE,8.30141946439685
RYR3,0.39754,584.29,0,FALSE,FALSE,7.50249550290675
RYR3-DT,NA,NA,0,FALSE,FALSE,0.19698260596530054
S100A10,1.0968,7.0692,0,FALSE,FALSE,2.409746344289383
S100A11,1.4202,7.4025,0,FALSE,FALSE,2.243101482669357
S100A13,1.4432,8.2056,0,FALSE,FALSE,2.522731105008447
S100A16,1.6025,9.0075,0,FALSE,FALSE,2.227016892671142
S100A6,2.2403,3.461,0,FALSE,FALSE,2.0200360892616995
S100A9,1.4806,4.2523,0,FALSE,FALSE,0.1314837842643957
S100B,1.5371,7.7044,0,FALSE,FALSE,2.999918861132753
S100G,2.091,4.3776,0,FALSE,FALSE,0.4841868891618411
S100P,2.7745,4.7389,0,FALSE,FALSE,0.10563420602018334
S100PBP,0.57838,39.934,0,FALSE,FALSE,5.821442425750151
S100Z,2.1473,8.4793,0,FALSE,FALSE,2.403965804980092
S1PR1,0.34321,18.344,0,FALSE,FALSE,2.6904601534429795
S1PR2,0.9752,16.105,0,FALSE,FALSE,1.158371617113033
S1PR3,1.4589,13.327,0,FALSE,FALSE,2.7991684549078606
SAA1,0.92987,9.8439,0,FALSE,FALSE,0.07957369925028841
SAAL1,0.90913,59.754,0,FALSE,FALSE,4.770962401161331
SAC3D1,1.3398,12.661,0,FALSE,FALSE,2.8190324441872203
SACM1L,0.48021,89.509,0,FALSE,FALSE,6.019130149518232
SACS,0.63703,348.02,0,FALSE,FALSE,7.010430699912937
SACS-AS1,NA,NA,0,FALSE,FALSE,2.058313399440106
SAE1,0.44805,40.637,0,FALSE,FALSE,4.991624036178999
SAFB,0.22737,101.58,0,FALSE,FALSE,5.862497506124026
SAFB2,0.42721,100.61,0,FALSE,FALSE,5.217927012762408
SAG,1.049,55.001,0,FALSE,FALSE,0.4534501730388154
SALL1,0.23214,73.07,0,FALSE,FALSE,4.161594390951192
SALL2,0.7351,58.472,0,FALSE,FALSE,2.6926519036602787
SALL3,0.52732,66.215,0,FALSE,FALSE,5.03602665756244
SALL4,0.15048,60.83,0,FALSE,FALSE,0.95471400804582085
SAMD1,NA,NA,0,FALSE,FALSE,3.0445282772964557
SAMD10,1.0809,22.482,0,FALSE,FALSE,1.9808553296120333
SAMD11,1.4448,64.42,0,FALSE,FALSE,0.6522437796214997
SAMD12,1.049,14.971,0,FALSE,FALSE,6.2498698548930385
SAMD12-AS1,NA,NA,0,FALSE,FALSE,2.818152397957996
SAMD13,1.2635,12.429,0,FALSE,FALSE,2.045557547484208
SAMD14,0.80628,46.18,0,FALSE,FALSE,4.281514731206177
SAMD15,0.96411,50.488,0,FALSE,FALSE,2.076751893957809
SAMD3,1.3274,58.535,2,TRUE,FALSE,4.988976565262406
SAMD4A,0.54241,81.35,0,FALSE,FALSE,6.786514100923171
SAMD4A-AS1,NA,NA,0,FALSE,FALSE,3.8745489642496356
SAMD4B,0.14112,74.497,0,FALSE,FALSE,5.466077043903011
SAMD5,1.8342,11.268,0,FALSE,FALSE,7.0254847328153245
SAMD7,1.2349,36.654,0,FALSE,FALSE,0.26862173010235046
SAMD8,0.69241,41.972,0,FALSE,FALSE,5.630027218177211
SAMD9L,0.91691,90.748,0,FALSE,FALSE,2.7015754229735225
SAMHD1,0.85153,79.551,0,FALSE,FALSE,4.242745940346975
SAMM50,0.89655,66.852,0,FALSE,FALSE,4.296246550395308
SAMMSON,NA,NA,0,FALSE,FALSE,1.434743697978472
SAMSN1,0.9956,42.022,0,FALSE,FALSE,6.031362933326223
SANBR,0.91471,101.75,0,FALSE,FALSE,6.37821296347563
SAP130,0.23555,103.17,0,FALSE,FALSE,5.3882636743224115
SAP18,NA,NA,0,FALSE,FALSE,4.660726855181086
SAP25,1.0731,31.452,0,FALSE,FALSE,1.3397351423549653
SAP30,1.0547,19.597,0,FALSE,FALSE,4.41126495039756
SAP30-DT,NA,NA,0,FALSE,FALSE,3.4094468464490038
SAP30BP,0.90444,46.258,0,FALSE,FALSE,4.880534049990711
SAP30L,0.76108,22.287,0,FALSE,FALSE,3.236507700603305
SAP30L-AS1,NA,NA,0,FALSE,FALSE,4.443316743218013
SAPCD1,NA,NA,0,FALSE,FALSE,1.5600872815780555
SAPCD1-AS1,NA,NA,0,FALSE,FALSE,0.5900651268246984
SAPCD2,1.1965,37.83,0,FALSE,FALSE,1.3383327783685046
SAR1A,0.52312,22.638,0,FALSE,FALSE,4.998100123394793
SAR1B,1.2152,26.814,0,FALSE,FALSE,5.041532936559209
SARAF,0.82176,39.653,0,FALSE,FALSE,6.369267088814205
SARDH,1.0331,109.06,0,FALSE,FALSE,1.5612734730838929
SARM1,1.1432,65.071,0,FALSE,FALSE,5.506604698881059
SARNP,0.27623,38.059,0,FALSE,FALSE,6.20042011626591
SARS1,0.5478,63.739,0,FALSE,FALSE,5.344736612322653
SARS2,0.98073,66.803,0,FALSE,FALSE,2.316794922569836
SART1,0.36572,104.97,0,FALSE,FALSE,3.5711706903652245
SART3,0.4625,122.32,0,FALSE,FALSE,5.0878773363384635
SASH1,0.45192,125.18,1,TRUE,FALSE,6.374112211463974
SASH3,0.50459,26.057,0,FALSE,FALSE,0.8068190992421109
SASS6,0.77193,94.936,0,FALSE,FALSE,4.272504266537114
SAT1,0.3236,14.66,0,FALSE,FALSE,6.166804604950303
SAT2,1.1235,24.815,0,FALSE,FALSE,5.10920466571723
SATB1,0.20944,86.936,0,FALSE,FALSE,5.313573246167512
SATB1-AS1,NA,NA,1,TRUE,FALSE,7.077312425580588
SATB2,0.064647,73.381,0,FALSE,FALSE,9.89710636255418
SATB2-AS1,NA,NA,0,FALSE,FALSE,4.916317203727021
SATL1,1.1564,51.828,0,FALSE,FALSE,3.790761521046321
SAV1,0.6887,47.314,0,FALSE,FALSE,4.012702822580134
SAXO1,1.7242,17.539,0,FALSE,FALSE,2.620829505980394
SAXO2,1.3623,18.717,0,FALSE,FALSE,4.009992157184418
SAYSD1,1.5915,14.513,0,FALSE,FALSE,3.041202959223082
SBDS,1.1009,26.398,0,FALSE,FALSE,4.087284066371194
SBDSP1,NA,NA,0,FALSE,FALSE,3.065983661009351
SBF1,0.37032,215.78,0,FALSE,FALSE,3.7707046530757933
SBF2,0.58183,225.21,0,FALSE,FALSE,9.006250330160865
SBF2-AS1,NA,NA,0,FALSE,FALSE,3.940857044901285
SBK1,0.74574,24.415,0,FALSE,FALSE,4.951576573149408
SBNO1,0.18772,173.58,0,FALSE,FALSE,6.02735245682474
SBNO1-AS1,NA,NA,0,FALSE,FALSE,1.9437817106689164
SBNO2,0.72539,146.34,0,FALSE,FALSE,2.4632093031454914
SBSPON,1.1379,35.758,0,FALSE,FALSE,1.3562665744867266
SC5D,1.2629,23.945,0,FALSE,FALSE,5.154699870492876
SCAANT1,NA,NA,0,FALSE,FALSE,0.2378554821115583
SCAF1,0.42098,91.19,0,FALSE,FALSE,3.1390099147450035
SCAF11,0.42664,140.48,0,FALSE,FALSE,6.804202323224168
SCAF4,0.26911,129.75,0,FALSE,FALSE,5.883639650298156
SCAF8,0.23193,140.5,0,FALSE,FALSE,7.773346694608701
SCAI,0.36624,92.16,0,FALSE,FALSE,7.319333701842674
SCAMP1,0.55277,41.784,0,FALSE,FALSE,6.728696373039537
SCAMP1-AS1,NA,NA,0,FALSE,FALSE,2.0672402681079656
SCAMP2,0.79125,44.128,0,FALSE,FALSE,3.752007392996149
SCAMP3,0.92247,44.111,0,FALSE,FALSE,3.7729288962442498
SCAMP4,0.86911,32.078,0,FALSE,FALSE,3.5603958520743095
SCAMP5,0.46482,28.287,0,FALSE,FALSE,5.36504038266901
SCAND1,2.2541,3.4398,0,FALSE,FALSE,4.457460661813208
SCAND3,NA,NA,0,FALSE,FALSE,3.215291590596162
SCAP,0.64647,123.6,0,FALSE,FALSE,4.769113458478917
SCAPER,0.63612,182.22,0,FALSE,FALSE,8.537993650278604
SCARA3,1.085,46.951,0,FALSE,FALSE,3.2718347165867407
SCARA5,1.2448,46.347,0,FALSE,FALSE,0.5679216053202453
SCARB1,0.71144,57.195,0,FALSE,FALSE,4.98193204769929
SCARB2,0.67449,58.624,0,FALSE,FALSE,6.488088283044436
SCARF1,0.81447,76.333,0,FALSE,FALSE,1.9857792461054713
SCARF2,0.69402,73.398,0,FALSE,FALSE,1.9438928216771232
SCARNA9,NA,NA,0,FALSE,FALSE,0.5760611554642522
SCART1,NA,NA,0,FALSE,FALSE,1.9407532424358598
SCAT1,NA,NA,0,FALSE,FALSE,0.45396455953172343
SCAT2,NA,NA,0,FALSE,FALSE,3.2261997403083122
SCAT8,NA,NA,0,FALSE,FALSE,0.3928510468718757
SCCPDH,0.87842,51.531,0,FALSE,FALSE,5.161973782506927
SCD,0.25611,35.741,0,FALSE,FALSE,5.056309921457612
SCD5,0.95711,30.364,0,FALSE,FALSE,7.568344953759361
SCEL,1.1236,117.58,0,FALSE,FALSE,0.9250154953436571
SCFD1,0.47155,103.22,0,FALSE,FALSE,7.338159666056979
SCFD2,1.1503,58.887,0,FALSE,FALSE,7.329740590807116
SCG2,0.65873,49.467,0,FALSE,FALSE,3.8247291713210783
SCG3,0.88702,56.153,0,FALSE,FALSE,6.659765394237784
SCG5,1.0393,25.683,0,FALSE,FALSE,6.278687423855559
SCG5-AS1,NA,NA,0,FALSE,FALSE,1.9704893610147427
SCGB1A1,1.9222,7.5093,0,FALSE,FALSE,0.6837373820998618
SCGB1B2P,NA,NA,0,FALSE,FALSE,0.638744461866354
SCGB2B2,2.396,7.5992,0,FALSE,FALSE,5.427585601771667
SCGN,1.026,39.66,0,FALSE,FALSE,3.522804904153121
SCHIP1,0.55981,47.68,0,FALSE,FALSE,6.125787974761433
SCHLAP1,NA,NA,0,FALSE,FALSE,1.0711578209423516
SCIMP,1.2106,22.048,0,FALSE,FALSE,3.0648256510973098
SCIN,1.1798,91.813,0,FALSE,FALSE,2.446896650270246
SCIRT,NA,NA,0,FALSE,FALSE,1.1009074839644488
SCLT1,0.83464,112.82,0,FALSE,FALSE,7.8154286484472655
SCLY,0.99408,50.105,0,FALSE,FALSE,4.290905374689151
SCMH1,NA,NA,0,FALSE,FALSE,7.989113546351436
SCML1,NA,NA,0,FALSE,FALSE,4.3745815838353765
SCML2,0.24444,48.446,0,FALSE,FALSE,5.198132567425774
SCML4,1.1001,41.147,0,FALSE,FALSE,2.2170489323345186
SCN10A,1.0812,170.69,0,FALSE,FALSE,0.3654751926927831
SCN11A,0.87426,162.19,0,FALSE,FALSE,2.741282240472693
SCN1A,0.10668,193.74,0,FALSE,FALSE,7.025147072447164
SCN1A-AS1,NA,NA,0,FALSE,FALSE,7.1958390878640515
SCN1B,0.70825,25.708,0,FALSE,FALSE,1.1931888431756024
SCN2A,0.15405,188.66,0,FALSE,FALSE,7.583355275742372
SCN2B,1.205,18.163,0,FALSE,FALSE,1.7333316100828446
SCN3A,0.39649,187.62,0,FALSE,FALSE,8.656057296118814
SCN3B,0.71806,25.357,0,FALSE,FALSE,5.70618909942273
SCN4B,1.4805,19.63,0,FALSE,FALSE,1.6882899148397383
SCN5A,0.37758,179.41,0,FALSE,FALSE,1.9815070959846384
SCN7A,1.0245,155.15,0,FALSE,FALSE,2.5167804885992586
SCN8A,0.22097,184.14,0,FALSE,FALSE,7.133831131450722
SCN9A,0.8099,187,0,FALSE,FALSE,7.465731611305566
SCNM1,1.0276,32.847,0,FALSE,FALSE,3.3346352086233675
SCNN1A,1.1649,68.598,0,FALSE,FALSE,0.21489001500532523
SCNN1B,0.90113,65.269,0,FALSE,FALSE,0.9365156815797333
SCNN1D,1.3934,87.845,0,FALSE,FALSE,1.5518351986959231
SCNN1G,0.57614,64.627,0,FALSE,FALSE,1.1425250848134185
SCO1,0.95893,33.981,0,FALSE,FALSE,4.354350705861168
SCO2,NA,NA,0,FALSE,FALSE,1.9340062801963083
SCOC,1.3298,9.887,0,FALSE,FALSE,4.392849638025515
SCOC-AS1,NA,NA,0,FALSE,FALSE,2.5973563690396184
SCP2,0.85535,71.379,0,FALSE,FALSE,5.58533384585641
SCP2D1-AS1,NA,NA,0,FALSE,FALSE,0.22100592117618179
SCPEP1,1.0097,63.781,0,FALSE,FALSE,2.3186073571951176
SCRG1,1.0071,7.6987,0,FALSE,FALSE,4.743571321360386
SCRIB,0.51523,170.02,0,FALSE,FALSE,3.1009000017265493
SCRN1,0.64402,43.289,0,FALSE,FALSE,5.774737264788003
SCRN2,1.015,40.091,0,FALSE,FALSE,2.4128540093790276
SCRN3,1.1828,43.065,0,FALSE,FALSE,5.481926180533203
SCRT1,1.3924,3.407,0,FALSE,FALSE,2.6608616096749826
SCRT2,1.6978,3.7082,0,FALSE,FALSE,2.9635521278125854
SCTR,1.151,60.782,0,FALSE,FALSE,1.249193854435686
SCUBE1,0.58912,124.4,0,FALSE,FALSE,4.508360416720767
SCUBE1-AS1,NA,NA,0,FALSE,FALSE,1.3339338696856868
SCUBE2,1.0579,125.9,0,FALSE,FALSE,3.947928584104758
SCUBE3,0.37779,116.8,0,FALSE,FALSE,3.6999035658230897
SCUBE3-AS1,NA,NA,0,FALSE,FALSE,1.356838823194592
SCX,1.0772,12.206,0,FALSE,FALSE,0.9852435647980162
SCYL1,1.0736,94.818,0,FALSE,FALSE,3.4225950393038937
SCYL2,0.47332,100.44,0,FALSE,FALSE,6.472731515816894
SCYL3,0.62891,73.785,0,FALSE,FALSE,4.614505723176466
SDAD1,0.94949,100.33,0,FALSE,FALSE,5.0546123058793615
SDAD1-AS1,NA,NA,0,FALSE,FALSE,1.746579962299128
SDC1,0.73755,29.674,0,FALSE,FALSE,1.1367175037832111
