"Compound.ID","Name","Formula","Sex","mean_intensity","display_name"
"Amide-Pos-100761",NA,"C6 H13 N6 O P S4","M",126720.448952455,"Amide-Pos-100761"
"C8-Neg-101649",NA,"C25 H28 O S","M",126700.661424396,"C8-Neg-101649"
"C8-Neg-101107",NA,"C17 H22 N2 O5 S","M",126614.669004467,"C8-Neg-101107"
"Amide-Pos-100791",NA,"C14 H28 N3 O18 P S","M",126577.023503417,"Amide-Pos-100791"
"Amide-Pos-100713",NA,"C3 H4 Cl N2 O2 P S2","M",126497.07961758,"Amide-Pos-100713"
"C8-Pos-102034",NA,"C18 H23 N O","M",126496.916405729,"C8-Pos-102034"
"C18-Pos-100963",NA,"C32 H52 O3 S","M",126358.6283031,"C18-Pos-100963"
"C8-Pos-101601",NA,"C24 H37 N3 O5","M",126347.154563217,"C8-Pos-101601"
"C8-Pos-101602",NA,"C23 H33 N3 O4","M",126347.154563217,"C8-Pos-101602"
"C18-Pos-100887",NA,"C27 H64 N5 O11 P3","M",126340.430432673,"C18-Pos-100887"
"C18-Pos-100938",NA,"C69 H133 N8 O17 P3 S","M",126326.720102599,"C18-Pos-100938"
"C18-Pos-101034",NA,"C15 H32 S2","M",126325.817204474,"C18-Pos-101034"
"Amide-Pos-100599",NA,"C16 H28 N4 O2","M",126296.5405076,"Amide-Pos-100599"
"Amide-Pos-100709",NA,"C6 H14 N O8 P","M",126210.485928765,"Amide-Pos-100709"
"C8-Neg-101547",NA,"C7 H19 Cl N8 O8 S","M",126133.047966759,"C8-Neg-101547"
"C18-Pos-101037",NA,"C42 H82 N5 O16 P3","M",126121.791765885,"C18-Pos-101037"
"C18-Pos-100915",NA,"C5 H11 Br N2 O6 P2","M",125915.59107649,"C18-Pos-100915"
"C8-Neg-101753",NA,"C35 H73 N10 O5 P3","M",125912.18159471,"C8-Neg-101753"
"C8-Neg-101598",NA,"C41 H77 N5 O9 P2","M",125773.89810766,"C8-Neg-101598"
"C8-Pos-000681","Norgestrel","C21 H28 O2","M",125717.018106365,"Norgestrel"
"Amide-Neg-100605",NA,"C5 H13 O8 P","M",125631.175903981,"Amide-Neg-100605"
"C8-Pos-101525",NA,"C36 H69 N2 P","M",125628.092995611,"C8-Pos-101525"
"C18-Neg-100556",NA,"C10 H11 N O6","M",125496.506175636,"C18-Neg-100556"
"C8-Neg-101673",NA,"C39 H78 N2 O5","M",125489.923570718,"C8-Neg-101673"
"C18-Pos-101198",NA,"C59 H103 N4 O11 P","M",125484.230395033,"C18-Pos-101198"
"C18-Pos-100859",NA,"C51 H85 N5 O3 P2 S3","M",125454.817816251,"C18-Pos-100859"
"Amide-Pos-100682",NA,"C2 H7 Cl N3 P3 S","M",125390.814777958,"Amide-Pos-100682"
"C8-Pos-101977",NA,"C26 H54 N3 O6 P S","M",125379.71655738,"C8-Pos-101977"
"C8-Neg-101494",NA,"C13 H35 N8 O3 P S","M",125290.570146817,"C8-Neg-101494"
"Amide-Neg-100684",NA,"C H3 N4 O10 P S","M",125198.745944323,"Amide-Neg-100684"
"Amide-Neg-100739",NA,"C5 H3 N5 O3","M",125111.909109226,"Amide-Neg-100739"
"C8-Neg-101515",NA,"C4 H8 N8 O13 P2","M",124997.262281105,"C8-Neg-101515"
"C8-Neg-101392",NA,"C83 H131 N8 O17 P3","M",124917.197334813,"C8-Neg-101392"
"C8-Neg-101465",NA,"C5 H9 Cl N5 O9 P S","M",124855.132851345,"C8-Neg-101465"
"Amide-Pos-000541","Cytidine 5'-diphosphate","C9 H15 N3 O11 P2","M",124828.381103407,"Cytidine 5'-diphosphate"
"C8-Neg-101455",NA,"C38 H65 N S","M",124787.083787139,"C8-Neg-101455"
"C8-Pos-000672","BMP 22:5_22:5","C50 H79 O10 P","M",124782.526961621,"BMP 22:5_22:5"
"Amide-Pos-000544","N-Acetyl-D-glucosamine 6-phosphate","C8 H16 N O9 P","M",124760.959491667,"N-Acetyl-D-glucosamine 6-phosphate"
"C8-Pos-101785",NA,"C14 H28 N2 O2","M",124694.563160457,"C8-Pos-101785"
"C8-Pos-101786",NA,"C14 H23 N O","M",124694.563160457,"C8-Pos-101786"
"C8-Pos-101787",NA,"C14 H26 N2 O","M",124694.563160457,"C8-Pos-101787"
"C8-Pos-102047",NA,"C14 H24 O4","M",124676.093190528,"C8-Pos-102047"
"C8-Neg-101619",NA,"C29 H46 O3","M",124669.773162227,"C8-Neg-101619"
"Amide-Pos-100681",NA,"C3 H4 N9 O3 P3","M",124474.454188868,"Amide-Pos-100681"
"C18-Neg-100580",NA,"C3 H6 Cl N6 O3 P S2","M",124142.673668985,"C18-Neg-100580"
"C8-Neg-101662",NA,"C13 H39 N10 O2 P S","M",124014.489547737,"C8-Neg-101662"
"Amide-Pos-100658",NA,"C18 H16 N3 O7 P S4","M",123825.862673909,"Amide-Pos-100658"
"C8-Neg-101496",NA,"C20 H48 N8 O4 P2 S","M",123820.978009068,"C8-Neg-101496"
"Amide-Neg-100908",NA,"C7 H11 Cl O S2","M",123765.368423325,"Amide-Neg-100908"
"C8-Neg-101042",NA,"C7 H4 Cl N4 O2 P","M",123712.123793825,"C8-Neg-101042"
"C8-Pos-101995",NA,"C23 H43 N4 O3 P","M",123698.562223951,"C8-Pos-101995"
"C18-Pos-100953",NA,"C15 H42 N9 O P","M",123676.952913625,"C18-Pos-100953"
"C8-Pos-101686",NA,"C29 H71 N10 O3 P S","M",123673.881793845,"C8-Pos-101686"
"C18-Neg-100446",NA,"C14 H12 N5 O4 P3","M",123597.759463753,"C18-Neg-100446"
"Amide-Pos-100712",NA,"C3 H3 Cl N5 P3 S","M",123578.51716608,"Amide-Pos-100712"
"C8-Pos-101962",NA,"C18 H35 N7 O4 S","M",123516.569172111,"C8-Pos-101962"
"C8-Pos-101882",NA,"C46 H77 N2 O8 P","M",123515.80981356,"C8-Pos-101882"
"C8-Pos-101335",NA,"C18 H38 O3","M",123401.779509648,"C8-Pos-101335"
"C8-Pos-101609",NA,"C35 H69 N5 O6","M",123330.084038195,"C8-Pos-101609"
"C8-Pos-000675","2-Oleoyl-1-stearoyl-sn-glycero-3-phosphoserine","C42 H80 N O10 P","M",123232.336094912,"2-Oleoyl-1-stearoyl-sn-glycero-3-phosphoserine"
"C18-Neg-000216","3-Furancarboxylic acid, tetrahydro-4-methylene-2-octyl-5-oxo-, (2R,3S)-","C14 H22 O4","M",123231.415937308,"3-Furancarboxylic acid, tetrahydro-4-methylene-2-octyl-5-oxo-, (2R,3S)-"
"C8-Neg-101422",NA,"C21 H44 N4 O3 P2 S","M",123224.916417429,"C8-Neg-101422"
"C8-Neg-101462",NA,"C33 H68 N4 O3 P2 S","M",123191.25364497,"C8-Neg-101462"
"C8-Neg-101501",NA,"C7 H22 Br N7 O5","M",123099.099241316,"C8-Neg-101501"
"C8-Neg-101761",NA,"C6 H20 Cl N7 O P2 S2","M",123047.986226402,"C8-Neg-101761"
"C8-Pos-101899",NA,"C25 H45 N7 O6 P2","M",123024.786795177,"C8-Pos-101899"
"Amide-Neg-100913",NA,"C2 H4 N8 O4","M",122993.573519632,"Amide-Neg-100913"
"Amide-Pos-100695",NA,"C7 H4 N4 O3 P2","M",122976.916580861,"Amide-Pos-100695"
"C18-Neg-100546",NA,"C3 H5 Cl N5 O P S2","M",122942.426919229,"C18-Neg-100546"
"C8-Neg-101510",NA,"C22 H43 Cl N4 O4","M",122760.082341445,"C8-Neg-101510"
"C18-Pos-101066",NA,"C27 H61 N10 O9 P","M",122627.048719471,"C18-Pos-101066"
"C8-Pos-101256",NA,"C13 H27 N O S","M",122531.292079355,"C8-Pos-101256"
"C8-Neg-101617",NA,"C32 H71 N6 O5 P S","M",122447.705859331,"C8-Neg-101617"
"C8-Pos-101704",NA,"C12 H10 O4 S","M",122096.303610476,"C8-Pos-101704"
"Amide-Pos-100536",NA,"C10 H17 N O6","M",122090.500694651,"Amide-Pos-100536"
"C8-Pos-101816",NA,"C8 H7 N3 O5 P2","M",122024.25161342,"C8-Pos-101816"
"C18-Neg-000218","Phosphatidylethanolamine lyso 20:4","C25 H44 N O7 P","M",122014.234400198,"Phosphatidylethanolamine lyso 20:4"
"C8-Pos-102095",NA,"C18 H35 N7 O2 S","M",122013.528075514,"C8-Pos-102095"
"C8-Neg-100914",NA,"C6 H19 N4 O7 P S","M",121998.711531549,"C8-Neg-100914"
"C8-Pos-000695","1,3-Propanedione, 1-[4-(1-methylethyl)phenyl]-3-phenyl-","C18 H18 O2","M",121911.667609251,"1,3-Propanedione, 1-[4-(1-methylethyl)phenyl]-3-phenyl-"
"C18-Pos-101008",NA,"C41 H70 N4 O2 S","M",121904.997216628,"C18-Pos-101008"
"C8-Pos-102141",NA,"C44 H67 N5 O","M",121870.22160088,"C8-Pos-102141"
"Amide-Pos-000555","Guanosine 5'-diphosphate (GDP)","C10 H15 N5 O11 P2","M",121791.693694698,"Guanosine 5'-diphosphate (GDP)"
"C8-Pos-101508",NA,"C19 H48 N7 O8 P","M",121695.58516324,"C8-Pos-101508"
"C8-Neg-101420",NA,"C18 H35 N O2 S","M",121682.91387674,"C8-Neg-101420"
"Amide-Neg-100843",NA,"C7 H9 N O8","M",121529.819661248,"Amide-Neg-100843"
"C18-Pos-101007",NA,"C42 H80 N5 O18 P S","M",121506.814482994,"C18-Pos-101007"
"C8-Neg-101700",NA,"C38 H78 N3 O13 P","M",121426.332830486,"C8-Neg-101700"
"C8-Pos-000665","O-octanoylcarnitine","C15 H29 N O4","M",121420.705205367,"O-octanoylcarnitine"
"C8-Pos-102056",NA,"C21 H35 N O","M",121420.642648254,"C8-Pos-102056"
"C8-Neg-101036",NA,"C7 H5 N4 O2 P","M",121332.477525762,"C8-Neg-101036"
"C18-Pos-100962",NA,"C11 H7 N2 P S2","M",121281.714197787,"C18-Pos-100962"
"C8-Neg-101509",NA,"C26 H60 N3 O6 P3 S","M",121210.984759012,"C8-Neg-101509"
"C8-Pos-101861",NA,"C30 H51 N","M",121185.26342737,"C8-Pos-101861"
"Amide-Neg-100824",NA,"C8 H17 N6 O9 P","M",121137.11171476,"Amide-Neg-100824"
"C8-Neg-101622",NA,"C30 H72 N7 O4 P3","M",121100.358096041,"C8-Neg-101622"
"C18-Pos-101139",NA,"C3 H8 N2 O2 P2","M",121093.554705394,"C18-Pos-101139"
"C8-Pos-101792",NA,"C24 H47 N3 O3 P2 S","M",121062.381913839,"C8-Pos-101792"
"C18-Pos-101024",NA,"C19 H49 N9 O11","M",120948.888790031,"C18-Pos-101024"
"C18-Pos-101092",NA,"C83 H117 N8 O11 P3 S","M",120764.92989013,"C18-Pos-101092"
"C18-Pos-101049",NA,"C47 H77 N2 O9 P","M",120530.711448691,"C18-Pos-101049"
"C8-Pos-101834",NA,"C4 H8 Br N O4 P2 S2","M",120508.871249797,"C8-Pos-101834"
"C8-Neg-101450",NA,"C26 H40 O2","M",120482.283799544,"C8-Neg-101450"
"C8-Neg-101678",NA,"C36 H77 N2 O8 P","M",120411.760307696,"C8-Neg-101678"
"C18-Pos-100924",NA,"C57 H123 N10 O18 P3","M",120099.936715781,"C18-Pos-100924"
"C18-Pos-100986",NA,"C37 H79 N4 O8 P3","M",119987.803693937,"C18-Pos-100986"
"C18-Neg-100573",NA,"C2 H2 N7 O6 P3 S","M",119974.863208091,"C18-Neg-100573"
"C8-Pos-101910",NA,"C31 H60 N7 O2 P","M",119959.720664463,"C8-Pos-101910"
"C8-Neg-101613",NA,"C44 H72 N2 O2","M",119913.722005334,"C8-Neg-101613"
"C8-Neg-101171",NA,"C5 H13 Cl N2 O9 S","M",119840.334587184,"C8-Neg-101171"
"Amide-Pos-000510","L-Tyrosine","C9 H11 N O3","M",119831.505796,"L-Tyrosine"
"C8-Pos-101904",NA,"C55 H101 N O6 P2","M",119735.06050003,"C8-Pos-101904"
"C8-Pos-101928",NA,"C20 H50 N8 P2","M",119732.216745799,"C8-Pos-101928"
"C18-Neg-100558",NA,"C4 H9 N7 O6 P2 S","M",119659.154020152,"C18-Neg-100558"
"C8-Pos-101929",NA,"C22 H38 N2 O4","M",119599.777281939,"C8-Pos-101929"
"C8-Neg-101227",NA,"C29 H42 N4","M",119462.696428658,"C8-Neg-101227"
"C8-Neg-101751",NA,"C25 H50 Cl N5 O4 S2","M",119241.050259947,"C8-Neg-101751"
"C8-Neg-101375",NA,"C6 H12 N4 O6 P2","M",119203.022938454,"C8-Neg-101375"
"Amide-Neg-000607","Ornithine","C5 H12 N2 O2","M",119200.002127618,"Ornithine"
"C8-Pos-102075",NA,"C23 H54 N5 O3 P","M",119122.212966652,"C8-Pos-102075"
"C8-Pos-101922",NA,"C13 H33 N4 O4 P","M",119018.47971364,"C8-Pos-101922"
"C8-Neg-101431",NA,"C H Cl2 N O2 P2 S","M",119011.491250334,"C8-Neg-101431"
"C8-Neg-101426",NA,"C24 H44 N2 O S2","M",118945.722126267,"C8-Neg-101426"
"Amide-Neg-000585","Pentadecyl sulfate","C15 H32 O4 S","M",118907.90880645,"Pentadecyl sulfate"
"Amide-Pos-100780",NA,"C36 H75 N4 O4 P3","M",118728.878278273,"Amide-Pos-100780"
"C8-Neg-101691",NA,"C24 H49 N2 O8 P S","M",118687.489872997,"C8-Neg-101691"
"C18-Pos-000299","1-Myristoyl-sn-glycero-3-phosphocholine","C22 H46 N O7 P","M",118612.559024112,"1-Myristoyl-sn-glycero-3-phosphocholine"
"C8-Neg-101550",NA,"C20 H38 O4","M",118610.431951496,"C8-Neg-101550"
"C18-Neg-100445",NA,"C12 H13 N3 O9 S2","M",118557.290158122,"C18-Neg-100445"
"C8-Neg-101306",NA,"C3 H6 N5 O3 P S","M",118492.829147333,"C8-Neg-101306"
"Amide-Neg-000596","Citruline","C6 H13 N3 O3","M",118328.823169435,"Citruline"
"Amide-Pos-000550","N1-(1-Benzyl-4-piperidyl)-2-(2-methoxyphenyl)acetamide","C21 H26 N2 O2","M",118309.644161817,"N1-(1-Benzyl-4-piperidyl)-2-(2-methoxyphenyl)acetamide"
"Amide-Neg-100886",NA,"C2 H4 Cl N9","M",118308.894866896,"Amide-Neg-100886"
"C8-Pos-101900",NA,"C15 H14 N4 O2","M",118267.075668913,"C8-Pos-101900"
"C18-Pos-100969",NA,"C75 H125 N6 O14 P3","M",118191.426311166,"C18-Pos-100969"
"C18-Pos-100902",NA,"C79 H133 N6 O16 P3","M",117988.336800285,"C18-Pos-100902"
"C8-Neg-101277",NA,"C18 H26 N4 O4","M",117893.201227001,"C8-Neg-101277"
"Amide-Neg-000583","2-Methylbenzoic acid","C8 H8 O2","M",117704.550026234,"2-Methylbenzoic acid"
"C8-Pos-101815",NA,"C14 H26 O4","M",117703.904238123,"C8-Pos-101815"
"C8-Pos-102060",NA,"C26 H48 N4 O4 S","M",117620.203514902,"C8-Pos-102060"
"C8-Pos-102061",NA,"C27 H47 N O2 S","M",117620.203514902,"C8-Pos-102061"
"C8-Pos-000703","Acetic acid, 2-[4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy]-","C22 H26 O7","M",117513.713747403,"Acetic acid, 2-[4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy]-"
"C18-Pos-100918",NA,"C7 H11 N O2","M",117151.920139803,"C18-Pos-100918"
"Amide-Neg-100749",NA,"C7 H12 N4 O9 P2","M",117073.356172807,"Amide-Neg-100749"
"Amide-Neg-100921",NA,"C6 H8 Br N O6","M",116907.392402954,"Amide-Neg-100921"
"C8-Neg-101220",NA,"C8 H19 Cl N7 O2 P3 S","M",116903.76291174,"C8-Neg-101220"
"Amide-Pos-100697",NA,"C6 H10 N3 O11 P","M",116876.251761814,"Amide-Pos-100697"
"C18-Neg-100555",NA,"C5 H13 N10 O7 P3","M",116840.596182651,"C18-Neg-100555"
"C8-Neg-000208","Heneicosanoic acid","C21 H42 O2","M",116783.901327546,"Heneicosanoic acid"
"Amide-Pos-100635",NA,"C6 H11 O8 P","M",116633.921815361,"Amide-Pos-100635"
"C8-Pos-102083",NA,"C41 H92 N7 O8 P3","M",116563.564832365,"C8-Pos-102083"
"C8-Pos-102003",NA,"C25 H58 N4 O4 P2 S","M",116545.713308996,"C8-Pos-102003"
"C8-Pos-101466",NA,"C2 H3 N4 O5 P3 S","M",116502.285480863,"C8-Pos-101466"
"C8-Neg-101452",NA,"C23 H52 N6 O4 S","M",116481.714654884,"C8-Neg-101452"
"Amide-Pos-100771",NA,"C5 H14 N2 O","M",116354.066800703,"Amide-Pos-100771"
"C18-Pos-101083",NA,"C29 H46 N5 O18 P3 S","M",116313.431066913,"C18-Pos-101083"
"C8-Pos-101688",NA,"C15 H33 N O","M",116311.188941948,"C8-Pos-101688"
"C18-Pos-100921",NA,"C8 H6 Br N2 P","M",116297.577534479,"C18-Pos-100921"
"C8-Pos-101807",NA,"C18 H6 N5 O11 P3 S","M",116230.667300061,"C8-Pos-101807"
"C8-Neg-101380",NA,"C4 H8 N4 O5 P2","M",116222.597839015,"C8-Neg-101380"
"C18-Neg-100541",NA,"C8 H13 N O5","M",116167.699686313,"C18-Neg-100541"
"C8-Neg-101606",NA,"C7 H13 N6 O4 P3","M",116091.02445933,"C8-Neg-101606"
"Amide-Neg-000581","Dibutyl phthalate","C16 H22 O4","M",116044.387732324,"Dibutyl phthalate"
"C8-Neg-101741",NA,"C7 H11 Cl O6","M",116028.885447451,"C8-Neg-101741"
"C8-Pos-101865",NA,"C40 H85 N5 O9 P2","M",115965.787868392,"C8-Pos-101865"
"C18-Pos-101069",NA,"C54 H78 N3 O9 P3","M",115904.661974894,"C18-Pos-101069"
"C18-Pos-100906",NA,"C8 H20 N9 P","M",115730.777580913,"C18-Pos-100906"
"Amide-Neg-100706",NA,"C23 H26 N4 O3 S2","M",115712.757722507,"Amide-Neg-100706"
"C8-Neg-101203",NA,"C8 H21 N O6 P2","M",115687.842245527,"C8-Neg-101203"
"Amide-Neg-000598","L-Histidine","C6 H9 N3 O2","M",115643.855721696,"L-Histidine"
"Amide-Pos-100698",NA,"C3 H3 Br N2 S2","M",115636.918842211,"Amide-Pos-100698"
"Amide-Pos-100670",NA,"C19 H34 Cl N2 O6 P3","M",115572.778987435,"Amide-Pos-100670"
"C8-Pos-101758",NA,"C20 H41 N O5","M",115528.97850729,"C8-Pos-101758"
"C18-Pos-000279","DL-α-Aminocaprylic acid","C8 H17 N O2","M",115330.681790108,"DL-α-Aminocaprylic acid"
"C8-Neg-101518",NA,"C2 H5 N7 O6","M",115315.91163604,"C8-Neg-101518"
"C8-Pos-000662","D-α-Tocopherol","C29 H50 O2","M",115277.590538789,"D-α-Tocopherol"
"C8-Neg-101003",NA,"C40 H74 N4 O2","M",115129.005215083,"C8-Neg-101003"
"Amide-Pos-100740",NA,"C7 H14 N6 O7","M",115111.645087927,"Amide-Pos-100740"
"C18-Neg-100506",NA,"C4 H8 N3 O11 P3 S","M",115083.371086564,"C18-Neg-100506"
"C8-Pos-102092",NA,"C34 H80 N9 O7 P3","M",115044.434497583,"C8-Pos-102092"
"C8-Neg-100977",NA,"C6 H19 Cl N6 O16 P2","M",115041.216715999,"C8-Neg-100977"
"C8-Neg-101453",NA,"C5 H17 Br N8 O11 S","M",115014.643042693,"C8-Neg-101453"
"Amide-Neg-100827",NA,"C7 H15 N O4 S","M",114940.422935847,"Amide-Neg-100827"
"C18-Pos-000319","N6-Me-Adenosine","C11 H15 N5 O4","M",114900.13316647,"N6-Me-Adenosine"
"C18-Neg-100610",NA,"C4 H7 Cl O5 S4","M",114878.063246303,"C18-Neg-100610"
"C8-Pos-000684","PPG n7","C21 H44 O8","M",114817.799693859,"PPG n7"
"C8-Neg-101248",NA,"C9 H23 Br N6 O P2","M",114731.448607952,"C8-Neg-101248"
"C8-Neg-101390",NA,"C18 H37 N O2 S","M",114605.437765279,"C8-Neg-101390"
"C8-Pos-101654",NA,"C10 H21 N4 P","M",114568.246215985,"C8-Pos-101654"
"C18-Pos-101021",NA,"C83 H141 N6 O18 P3","M",114541.33599261,"C18-Pos-101021"
"C8-Neg-101405",NA,"C5 H14 Cl N3 O8 P2 S2","M",114514.570393071,"C8-Neg-101405"
"C18-Pos-100932",NA,"C64 H107 N4 O16 P3 S","M",114508.842400334,"C18-Pos-100932"
"C18-Pos-000282","2,6-Dimethyl-γ-pyrone","C7 H8 O2","M",114444.98167224,"2,6-Dimethyl-γ-pyrone"
"C8-Pos-101959",NA,"C21 H34","M",114293.085037208,"C8-Pos-101959"
"Amide-Pos-100756",NA,"C21 H30 N3 O16 P3 S","M",114150.659745996,"Amide-Pos-100756"
"C8-Neg-101525",NA,"C4 H11 Br N10 O","M",114070.229429309,"C8-Neg-101525"
"C8-Neg-101156",NA,"C12 H23 N4 O4 P","M",114046.974463723,"C8-Neg-101156"
"C18-Pos-101138",NA,"C24 H44 N O4 P","M",114026.148868033,"C18-Pos-101138"
"C8-Pos-102002",NA,"C9 H22 N5 P","M",114025.996727848,"C8-Pos-102002"
"C18-Pos-101030",NA,"C24 H34 N O6 P3","M",114018.507669123,"C18-Pos-101030"
"C8-Pos-000689","PC O-34:6","C42 H74 N O7 P","M",113956.378684813,"PC O-34:6"
"C8-Neg-101577",NA,"C22 H56 N8 O P2 S2","M",113922.47032298,"C8-Neg-101577"
"C8-Pos-102008",NA,"C38 H77 N10 O10 P3","M",113919.937212916,"C8-Pos-102008"
"C8-Pos-102001",NA,"C16 H25 N O2","M",113893.058358717,"C8-Pos-102001"
"C8-Pos-101608",NA,"C14 H27 N O3","M",113879.517081351,"C8-Pos-101608"
"C8-Pos-101833",NA,"C23 H26 N2","M",113771.657443008,"C8-Pos-101833"
"C18-Pos-101016",NA,"C4 H7 Br N8 O6 P2","M",113755.239066473,"C18-Pos-101016"
"C8-Neg-101499",NA,"C8 H23 N4 O3 P","M",113706.756216843,"C8-Neg-101499"
"C8-Neg-101589",NA,"C21 H48 Br Cl N7 O P","M",113699.409272822,"C8-Neg-101589"
"Amide-Neg-100840",NA,"C7 H23 N4 O P3","M",113666.119220468,"Amide-Neg-100840"
"C18-Pos-100964",NA,"C65 H116 N3 O17 P3 S3","M",113591.878209983,"C18-Pos-100964"
"C18-Pos-101094",NA,"C12 H34 N8 O P2 S","M",113532.643073792,"C18-Pos-101094"
"C8-Neg-101345",NA,"C5 H11 N5 P2","M",113531.213049555,"C8-Neg-101345"
"C8-Neg-101199",NA,"C8 H19 Cl N8 O5 P2","M",113426.760062528,"C8-Neg-101199"
"C8-Neg-101481",NA,"C18 H36 O3","M",113341.14533616,"C8-Neg-101481"
"C18-Neg-100598",NA,"C2 H2 O8 P2 S","M",113247.117471754,"C18-Neg-100598"
"Amide-Pos-100428",NA,"C6 H5 Br N P S","M",113172.71814338,"Amide-Pos-100428"
"C8-Pos-101937",NA,"C16 H27 N O","M",113167.557577386,"C8-Pos-101937"
"C8-Pos-101885",NA,"C24 H47 N3 O3 P2 S","M",113125.799187339,"C8-Pos-101885"
"C8-Neg-101470",NA,"C6 H19 Cl N5 O15 P","M",113079.303406859,"C8-Neg-101470"
"C18-Neg-100342",NA,"C5 H5 Cl N3 O2 P S3","M",113075.134564432,"C18-Neg-100342"
"C8-Neg-100782",NA,"C20 H43 N O2 P2","M",112899.244679876,"C8-Neg-100782"
"C18-Pos-101090",NA,"C19 H36 N4 O4 S2","M",112861.651551598,"C18-Pos-101090"
"C18-Pos-101068",NA,"C89 H119 N10 O16 P","M",112849.067590971,"C18-Pos-101068"
"C18-Pos-100922",NA,"C4 H9 N10 O5 P3","M",112793.595393976,"C18-Pos-100922"
"C18-Pos-101149",NA,"C71 H97 N6 O18 P3 S","M",112616.586073476,"C18-Pos-101149"
"C8-Pos-101687",NA,"C15 H33 N7 O S2","M",112611.951212669,"C8-Pos-101687"
"C8-Pos-100687",NA,"C39 H83 N9 O3 P2","M",112608.679812913,"C8-Pos-100687"
"C18-Neg-100529",NA,"C9 H20 N O4 P","M",112578.563166916,"C18-Neg-100529"
"C18-Pos-101216",NA,"C60 H113 N4 O14 P","M",112549.899972702,"C18-Pos-101216"
"C8-Neg-101572",NA,"C34 H80 N7 O6 P3","M",112460.311035248,"C8-Neg-101572"
"C8-Pos-102029",NA,"C42 H61 Cl N8 O5 P2 S5","M",112404.834000886,"C8-Pos-102029"
"C8-Pos-101737",NA,"C17 H37 N7 O S","M",112349.05996471,"C8-Pos-101737"
"C8-Pos-102072",NA,"C16 H36 N9 O3 P","M",112336.285084696,"C8-Pos-102072"
"C8-Pos-102049",NA,"C36 H75 N3 O8","M",112331.889520558,"C8-Pos-102049"
"C8-Neg-101676",NA,"C16 H24 O3","M",112326.333147568,"C8-Neg-101676"
"C8-Pos-101877",NA,"C41 H70 N8 O4 P2","M",112258.092499552,"C8-Pos-101877"
"C8-Pos-101983",NA,"C24 H27 N O","M",112256.946595246,"C8-Pos-101983"
"C18-Pos-100984",NA,"C24 H50 N2 O2","M",112101.838198587,"C18-Pos-100984"
"C8-Pos-100818",NA,"C24 H38 N4","M",112100.24744493,"C8-Pos-100818"
"Amide-Neg-100681",NA,"C5 H10 O6","M",112082.146314309,"Amide-Neg-100681"
"C8-Pos-000679","SINAPIC ACID METHYL ETHER","C12 H14 O5","M",112053.746488173,"SINAPIC ACID METHYL ETHER"
"C18-Pos-100767",NA,"C44 H65 N3 O5 P2 S","M",111996.497587479,"C18-Pos-100767"
"C18-Neg-100522",NA,"C10 H12 N3 O7 P","M",111905.140157386,"C18-Neg-100522"
"C8-Pos-101901",NA,"C23 H48 N4 O2 P2 S2","M",111868.610098451,"C8-Pos-101901"
"C18-Pos-100923",NA,"C90 H163 N8 O16 P3 S2","M",111839.142973703,"C18-Pos-100923"
"C8-Neg-100864",NA,"C6 H6 Cl3 N3 O S3","M",111764.556950115,"C8-Neg-100864"
"C18-Pos-100778",NA,"C28 H60 N4 O","M",111655.477956354,"C18-Pos-100778"
"C8-Neg-101264",NA,"C5 H11 N10 O9 P3","M",111405.697025125,"C8-Neg-101264"
"C8-Neg-101512",NA,"C34 H56 O2","M",111364.301128187,"C8-Neg-101512"
"C8-Pos-101775",NA,"C H3 Cl N10 O10 P2 S2","M",111239.606024974,"C8-Pos-101775"
"Amide-Neg-100850",NA,"C8 H15 N6 P3","M",111209.566373833,"Amide-Neg-100850"
"C18-Neg-100533",NA,"C5 H15 Cl N2 O7 P2","M",111182.191004242,"C18-Neg-100533"
"C18-Pos-100864",NA,"C27 H28 N O13 P3 S","M",111149.337297841,"C18-Pos-100864"
"C18-Pos-101112",NA,"C53 H95 N3 O18 P2 S","M",111139.727253225,"C18-Pos-101112"
"C8-Pos-101946",NA,"C2 H6 N O6 P S","M",111133.236242416,"C8-Pos-101946"
"C8-Neg-101612",NA,"C41 H84 N3 O9 P3","M",111018.390659978,"C8-Neg-101612"
"Amide-Neg-100877",NA,"C11 H22 O5 S","M",110818.998751727,"Amide-Neg-100877"
"C18-Pos-101041",NA,"C14 H35 N9 O3 S3","M",110801.197004017,"C18-Pos-101041"
"Amide-Neg-100781",NA,"C12 H27 N5 O4 P2 S","M",110739.339716315,"Amide-Neg-100781"
"C8-Pos-102059",NA,"C9 H21 N9 O","M",110726.373131617,"C8-Pos-102059"
"C8-Pos-101783",NA,"C12 H28 N9 O3 P","M",110702.28044322,"C8-Pos-101783"
"C8-Neg-101040",NA,"C19 H38 O2","M",110695.566990861,"C8-Neg-101040"
"C8-Neg-100686",NA,"C17 H26 N2 O4 P2 S5","M",110669.301340148,"C8-Neg-100686"
"C8-Neg-101378",NA,"C6 H4 O7 S","M",110644.868752,"C8-Neg-101378"
"Amide-Neg-100866",NA,"C14 H33 N4 O5 P S","M",110612.918614333,"Amide-Neg-100866"
"C18-Neg-100526",NA,"C4 H13 Cl4 N7 O3","M",110602.88578238,"C18-Neg-100526"
